year,month,day,date,time,time,pressure (hPa),humidity (%),temperature (degC)
2019,9,29,,19:30,,993.1,100,11.1
2019,9,29,,19:40,,993,100,11.1
2019,9,29,,19:50,,993,100,11
2019,9,29,,20:00,,992.8,100,11.2
2019,9,29,,20:10,,992.7,100,11.2
2019,9,29,,20:20,,992.6,100,11.1
2019,9,29,,20:30,,992.6,100,10.9
2019,9,29,,20:40,,992.5,100,11
2019,9,29,,20:50,,992.3,100,10.9
2019,9,29,,21:00,,992.2,100,10.9
2019,9,29,,21:10,,992.2,100,10.7
2019,9,29,,21:20,,992.1,100,10.8
2019,9,29,,21:30,,992,100,10.5
2019,9,29,,21:40,,991.9,100,10.3
2019,9,29,,21:50,,991.8,100,10.2
2019,9,29,,22:00,,991.8,100,10.4
2019,9,29,,22:10,,991.7,100,10.1
2019,9,29,,22:20,,991.6,100,9.8
2019,9,29,,22:30,,991.5,100,10.1
2019,9,29,,22:40,,991.5,100,10.3
2019,9,29,,22:50,,991.4,100,10.7
2019,9,29,,23:00,,991.2,100,10.8
2019,9,29,,23:10,,991.2,100,10.5
2019,9,29,,23:20,,991.1,100,10.2
2019,9,29,,23:30,,991,100,10.1
2019,9,29,,23:40,,990.9,100,10.1
2019,9,29,,23:50,,990.8,100,10.3
2019,9,30,,00:00,,990.7,100,10.4
2019,9,30,,00:10,,990.6,100,10.6
2019,9,30,,00:20,,990.4,100,10.7
2019,9,30,,00:30,,990.3,100,10.8
2019,9,30,,00:40,,990.2,100,10.8
2019,9,30,,00:50,,990.1,100,10.9
2019,9,30,,01:00,,990,100,10.9
2019,9,30,,01:10,,989.9,100,11
2019,9,30,,01:20,,989.8,100,11
2019,9,30,,01:30,,989.7,100,11
2019,9,30,,01:40,,989.6,100,10.8
2019,9,30,,01:50,,989.5,100,10.8
2019,9,30,,02:00,,989.5,100,11
2019,9,30,,02:10,,989.4,100,11.1
2019,9,30,,02:20,,989.3,100,11.1
2019,9,30,,02:30,,989.3,100,11.1
2019,9,30,,02:40,,989.1,100,11.1
2019,9,30,,02:50,,989.1,100,11.1
2019,9,30,,03:00,,989,100,11.3
2019,9,30,,03:10,,989,100,11.4
2019,9,30,,03:20,,988.9,100,11.4
2019,9,30,,03:30,,988.8,100,11.4
2019,9,30,,03:40,,988.7,100,11.4
2019,9,30,,03:50,,988.7,100,11.3
2019,9,30,,04:00,,988.6,100,11.3
2019,9,30,,04:10,,988.5,100,11.3
2019,9,30,,04:20,,988.5,100,11.2
2019,9,30,,04:30,,988.5,100,11.2
2019,9,30,,04:40,,988.4,100,11.3
2019,9,30,,04:50,,988.3,100,11.3
2019,9,30,,05:00,,988.3,100,11.3
2019,9,30,,05:10,,988.3,100,11.3
2019,9,30,,05:20,,988.3,100,11.3
2019,9,30,,05:30,,988.3,100,11.4
2019,9,30,,05:40,,988.3,100,11.4
2019,9,30,,05:50,,988.2,100,11.5
2019,9,30,,06:00,,988.3,100,11.5
2019,9,30,,06:10,,988.2,100,11.6
2019,9,30,,06:20,,988.2,100,11.6
2019,9,30,,06:30,,988.2,100,11.6
2019,9,30,,06:40,,988.2,100,11.6
2019,9,30,,06:50,,988.1,100,11.8
2019,9,30,,07:00,,988.1,100,11.9
2019,9,30,,07:10,,988.2,99,12
2019,9,30,,07:20,,988.2,99,12.1
2019,9,30,,07:30,,988.1,99,12.2
2019,9,30,,07:40,,988.1,97,12.3
2019,9,30,,07:50,,988.1,99,12.3
2019,9,30,,08:00,,988,98,12.4
2019,9,30,,08:10,,988,97,12.5
2019,9,30,,08:20,,988,98,12.6
2019,9,30,,08:30,,988,97,12.6
2019,9,30,,08:40,,988,100,12.1
2019,9,30,,08:50,,988,100,12.4
2019,9,30,,09:00,,988,100,12.9
2019,9,30,,09:10,,988,99,12.9
2019,9,30,,09:20,,988,97,13
2019,9,30,,09:30,,988,94,12.9
2019,9,30,,09:40,,988,99,12.5
2019,9,30,,09:50,,987.9,99,12.8
2019,9,30,,10:00,,987.8,98,13
2019,9,30,,10:10,,987.8,95,13.2
2019,9,30,,10:20,,987.8,94,13.5
2019,9,30,,10:30,,987.8,96,13.4
2019,9,30,,10:40,,987.8,96,13.2
2019,9,30,,10:50,,987.8,92,13.4
2019,9,30,,11:00,,987.7,94,13.4
2019,9,30,,11:10,,987.7,91,13.5
2019,9,30,,11:20,,987.7,91,13.3
2019,9,30,,11:30,,987.7,93,13.4
2019,9,30,,11:40,,987.7,92,13.7
2019,9,30,,11:50,,987.7,94,13.5
2019,9,30,,12:00,,987.6,92,13.7
2019,9,30,,12:10,,987.6,95,13.3
2019,9,30,,12:20,,987.6,95,13.2
2019,9,30,,12:30,,987.5,97,13
2019,9,30,,12:40,,987.6,97,13.2
2019,9,30,,12:50,,987.5,95,13.4
2019,9,30,,13:00,,987.4,93,13.5
2019,9,30,,13:10,,987.4,94,13.6
2019,9,30,,13:20,,987.4,94,13.5
2019,9,30,,13:30,,987.4,93,13.3
2019,9,30,,13:40,,987.4,95,13.3
2019,9,30,,13:50,,987.4,90,13.2
2019,9,30,,14:00,,987.3,92,12.2
2019,9,30,,14:10,,987.4,93,12
2019,9,30,,14:20,,987.4,94,12
2019,9,30,,14:30,,987.3,94,12.1
2019,9,30,,14:40,,987.2,94,12.1
2019,9,30,,14:50,,987.1,95,11.9
2019,9,30,,15:00,,987.2,98,11.8
2019,9,30,,15:10,,987.2,100,11.7
2019,9,30,,15:20,,987.2,100,11.5
2019,9,30,,15:30,,987.2,100,11.5
2019,9,30,,15:40,,987.3,100,11.3
2019,9,30,,15:50,,987.2,100,11.8
2019,9,30,,16:00,,987.3,100,11.5
2019,9,30,,16:10,,987.2,100,11.5
2019,9,30,,16:20,,987.2,100,11.6
2019,9,30,,16:30,,987.1,100,11.6
2019,9,30,,16:40,,987.1,100,11.6
2019,9,30,,16:50,,987,100,11.4
2019,9,30,,17:00,,986.9,100,11.4
2019,9,30,,17:10,,986.8,100,11.5
2019,9,30,,17:20,,986.8,100,11.4
2019,9,30,,17:30,,986.8,100,11.6
2019,9,30,,17:40,,986.8,100,11.8
2019,9,30,,17:50,,986.7,100,11.4
2019,9,30,,18:00,,986.7,100,11.5
2019,9,30,,18:10,,986.7,100,11.3
2019,9,30,,18:20,,986.5,100,11.3
2019,9,30,,18:30,,986.5,100,11
2019,9,30,,18:40,,986.4,100,10.8
2019,9,30,,18:50,,986.3,100,10.9
2019,9,30,,19:00,,986.2,100,11.3
2019,9,30,,19:10,,986.2,100,11.2
2019,9,30,,19:20,,986.1,100,11.3
2019,9,30,,19:30,,986,100,11.3
2019,9,30,,19:40,,986,100,11.3
2019,9,30,,19:50,,985.8,100,11.5
2019,9,30,,20:00,,985.8,100,11.6
2019,9,30,,20:10,,985.7,100,12
2019,9,30,,20:20,,985.6,100,11.8
2019,9,30,,20:30,,985.5,100,11.8
2019,9,30,,20:40,,985.4,100,11.9
2019,9,30,,20:50,,985.1,100,11.9
2019,9,30,,21:00,,985,100,12
2019,9,30,,21:10,,984.9,100,11.9
2019,9,30,,21:20,,984.8,100,12.1
2019,9,30,,21:30,,984.7,100,12.1
2019,9,30,,21:40,,984.6,100,12
2019,9,30,,21:50,,984.5,100,12.1
2019,9,30,,22:00,,984.4,100,12.2
2019,9,30,,22:10,,984.2,100,12.3
2019,9,30,,22:20,,984.1,100,12.2
2019,9,30,,22:30,,984,100,12.2
2019,9,30,,22:40,,983.9,100,12.2
2019,9,30,,22:50,,983.8,100,12
2019,9,30,,23:00,,983.8,100,12
2019,9,30,,23:10,,983.6,100,12
2019,9,30,,23:20,,983.5,100,11.8
2019,9,30,,23:30,,983.4,100,11.8
2019,9,30,,23:40,,983.3,100,11.7
2019,9,30,,23:50,,983.1,100,11.7
2019,10,1,,00:00,,983,100,11.6
2019,10,1,,00:10,,982.8,100,11.4
2019,10,1,,00:20,,982.7,100,11.4
2019,10,1,,00:30,,982.4,100,11.4
2019,10,1,,00:40,,982.4,100,11.4
2019,10,1,,00:50,,982.3,100,11.1
2019,10,1,,01:00,,982,100,10.7
2019,10,1,,01:10,,982,100,10.5
2019,10,1,,01:20,,981.9,100,10.4
2019,10,1,,01:30,,981.7,100,10.5
2019,10,1,,01:40,,981.5,100,10.5
2019,10,1,,01:50,,981.6,100,10.3
2019,10,1,,02:00,,981.7,100,10.4
2019,10,1,,02:10,,981.5,100,10.2
2019,10,1,,02:20,,981.4,100,10
2019,10,1,,02:30,,981.3,100,9.7
2019,10,1,,02:40,,981.3,100,9.6
2019,10,1,,02:50,,981.2,100,9.7
2019,10,1,,03:00,,981.3,100,9.6
2019,10,1,,03:10,,981.2,100,9.8
2019,10,1,,03:20,,981.1,100,9.8
2019,10,1,,03:30,,981.3,100,9.6
2019,10,1,,03:40,,981.4,100,9.5
2019,10,1,,03:50,,981.5,100,9.5
2019,10,1,,04:00,,981.5,100,9.4
2019,10,1,,04:10,,981.7,98,9.1
2019,10,1,,04:20,,981.8,97,8.6
2019,10,1,,04:30,,981.9,98,8.3
2019,10,1,,04:40,,982,99,8.1
2019,10,1,,04:50,,982.1,99,8
2019,10,1,,05:00,,982.4,99,7.9
2019,10,1,,05:10,,982.5,99,7.8
2019,10,1,,05:20,,982.7,97,7.7
2019,10,1,,05:30,,982.9,96,7.5
2019,10,1,,05:40,,983.1,93,7.3
2019,10,1,,05:50,,983.1,94,7.1
2019,10,1,,06:00,,983.2,93,7
2019,10,1,,06:10,,983.4,93,6.9
2019,10,1,,06:20,,983.5,94,7.1
2019,10,1,,06:30,,983.7,94,7
2019,10,1,,06:40,,983.9,96,6.8
2019,10,1,,06:50,,984.1,100,6.5
2019,10,1,,07:00,,984.2,98,6.7
2019,10,1,,07:10,,984.3,97,6.9
2019,10,1,,07:20,,984.4,94,7
2019,10,1,,07:30,,984.5,90,7.3
2019,10,1,,07:40,,984.7,86,7.2
2019,10,1,,07:50,,984.8,88,7.2
2019,10,1,,08:00,,985,85,7.5
2019,10,1,,08:10,,985,79,7.4
2019,10,1,,08:20,,985.1,73,7.3
2019,10,1,,08:30,,985.3,73,8
2019,10,1,,08:40,,985.4,72,8
2019,10,1,,08:50,,985.3,69,8.1
2019,10,1,,09:00,,985.4,68,8.2
2019,10,1,,09:10,,985.4,64,8.3
2019,10,1,,09:20,,985.5,66,8.3
2019,10,1,,09:30,,985.5,63,8.5
2019,10,1,,09:40,,985.5,64,9.1
2019,10,1,,09:50,,985.6,61,9.1
2019,10,1,,10:00,,985.6,56,9.3
2019,10,1,,10:10,,985.6,57,9.4
2019,10,1,,10:20,,985.7,55,8.8
2019,10,1,,10:30,,985.7,58,8.5
2019,10,1,,10:40,,985.7,58,8.6
2019,10,1,,10:50,,985.7,59,8.7
2019,10,1,,11:00,,985.6,61,8.8
2019,10,1,,11:10,,985.6,64,8.4
2019,10,1,,11:20,,985.7,63,8.1
2019,10,1,,11:30,,985.9,65,8
2019,10,1,,11:40,,986,80,6.4
2019,10,1,,11:50,,986.1,90,5.9
2019,10,1,,12:00,,986.1,95,5.8
2019,10,1,,12:10,,986.1,95,5.8
2019,10,1,,12:20,,985.9,97,5.9
2019,10,1,,12:30,,985.9,97,6.1
2019,10,1,,12:40,,985.8,91,6.4
2019,10,1,,12:50,,986,88,6.2
2019,10,1,,13:00,,986.1,86,6.8
2019,10,1,,13:10,,986.3,82,6.7
2019,10,1,,13:20,,986.4,80,6.8
2019,10,1,,13:30,,986.5,77,6.5
2019,10,1,,13:40,,986.5,81,6.7
2019,10,1,,13:50,,986.5,76,6.8
2019,10,1,,14:00,,986.5,75,6.7
2019,10,1,,14:10,,986.6,77,6.8
2019,10,1,,14:20,,986.6,77,6.8
2019,10,1,,14:30,,986.7,78,7
2019,10,1,,14:40,,986.7,78,6.9
2019,10,1,,14:50,,986.8,77,6.9
2019,10,1,,15:00,,986.9,74,6.7
2019,10,1,,15:10,,987.1,76,6.3
2019,10,1,,15:20,,987.1,74,6.3
2019,10,1,,15:30,,987.1,79,5.9
2019,10,1,,15:40,,987.2,81,5.6
2019,10,1,,15:50,,987.2,84,5.5
2019,10,1,,16:00,,987.1,79,6.1
2019,10,1,,16:10,,987.1,79,6
2019,10,1,,16:20,,987.3,79,5.7
2019,10,1,,16:30,,987.4,80,5.5
2019,10,1,,16:40,,987.7,78,5.9
2019,10,1,,16:50,,987.8,81,5.6
2019,10,1,,17:00,,987.8,83,5.2
2019,10,1,,17:10,,987.6,83,5.2
2019,10,1,,17:20,,987.6,84,5
2019,10,1,,17:30,,987.5,85,4.9
2019,10,1,,17:40,,987.5,86,4.8
2019,10,1,,17:50,,987.4,86,4.9
2019,10,1,,18:00,,987.4,89,4.7
2019,10,1,,18:10,,987.4,90,4.4
2019,10,1,,18:20,,987.4,95,4.1
2019,10,1,,18:30,,987.4,94,4.1
2019,10,1,,18:40,,987.3,95,3.9
2019,10,1,,18:50,,987,96,3.4
2019,10,1,,19:00,,987,98,3.3
2019,10,1,,19:10,,986.9,99,3.2
2019,10,1,,19:20,,986.8,99,3.4
2019,10,1,,19:30,,986.7,99,3.3
2019,10,1,,19:40,,986.6,100,3
2019,10,1,,19:50,,986.7,100,3.2
2019,10,1,,20:00,,986.6,99,3.1
2019,10,1,,20:10,,986.7,100,3.2
2019,10,1,,20:20,,986.7,99,3.3
2019,10,1,,20:30,,986.8,99,3.5
2019,10,1,,20:40,,986.8,99,3.8
2019,10,1,,20:50,,986.8,94,4.4
2019,10,1,,21:00,,986.7,94,4.4
2019,10,1,,21:10,,986.7,92,4.6
2019,10,1,,21:20,,986.5,89,5
2019,10,1,,21:30,,986.5,89,5
2019,10,1,,21:40,,986.6,87,5.1
2019,10,1,,21:50,,986.5,87,5
2019,10,1,,22:00,,986.5,85,5.3
2019,10,1,,22:10,,986.5,82,5.7
2019,10,1,,22:20,,986.5,81,5.8
2019,10,1,,22:30,,986.5,82,5.9
2019,10,1,,22:40,,986.5,83,6.1
2019,10,1,,22:50,,986.5,88,5.7
2019,10,1,,23:00,,986.4,90,5.7
2019,10,1,,23:10,,986.5,88,6
2019,10,1,,23:20,,986.6,89,6
2019,10,1,,23:30,,986.6,93,5.9
2019,10,1,,23:40,,986.5,96,5.8
2019,10,1,,23:50,,986.5,96,5.8
2019,10,2,,00:00,,986.5,98,5.8
2019,10,2,,00:10,,986.3,98,5.8
2019,10,2,,00:20,,986.3,97,5.9
2019,10,2,,00:30,,986.1,98,5.8
2019,10,2,,00:40,,986,99,5.8
2019,10,2,,00:50,,985.9,99,5.8
2019,10,2,,01:00,,985.9,99,5.9
2019,10,2,,01:10,,986,97,5.9
2019,10,2,,01:20,,985.8,98,5.7
2019,10,2,,01:30,,985.8,100,5.5
2019,10,2,,01:40,,985.8,100,5.5
2019,10,2,,01:50,,985.7,100,5.3
2019,10,2,,02:00,,985.8,100,5.4
2019,10,2,,02:10,,985.8,100,5.4
2019,10,2,,02:20,,985.7,100,5.2
2019,10,2,,02:30,,985.6,100,4.9
2019,10,2,,02:40,,985.7,100,4.6
2019,10,2,,02:50,,985.7,100,4.6
2019,10,2,,03:00,,985.7,100,4.6
2019,10,2,,03:10,,985.7,100,4.7
2019,10,2,,03:20,,985.6,100,4.8
2019,10,2,,03:30,,985.6,100,4.6
2019,10,2,,03:40,,985.7,100,4.4
2019,10,2,,03:50,,985.8,100,4.2
2019,10,2,,04:00,,985.8,100,4.4
2019,10,2,,04:10,,985.9,100,4.6
2019,10,2,,04:20,,986,100,4.9
2019,10,2,,04:30,,986.1,100,5
2019,10,2,,04:40,,986.2,100,5.2
2019,10,2,,04:50,,986.4,100,5.2
2019,10,2,,05:00,,986.6,100,5
2019,10,2,,05:10,,986.7,100,5
2019,10,2,,05:20,,986.9,100,5.3
2019,10,2,,05:30,,987.1,100,5.2
2019,10,2,,05:40,,987.4,100,5.3
2019,10,2,,05:50,,987.6,100,5.5
2019,10,2,,06:00,,987.8,100,5.4
2019,10,2,,06:10,,988.1,100,5.3
2019,10,2,,06:20,,988.3,100,5.4
2019,10,2,,06:30,,988.6,100,5.6
2019,10,2,,06:40,,988.8,100,5.7
2019,10,2,,06:50,,989.1,100,5.7
2019,10,2,,07:00,,989.3,100,5.8
2019,10,2,,07:10,,989.5,100,5.9
2019,10,2,,07:20,,989.8,100,6.1
2019,10,2,,07:30,,990.2,100,6.2
2019,10,2,,07:40,,990.5,100,6.1
2019,10,2,,07:50,,990.7,99,6.4
2019,10,2,,08:00,,991,98,6.4
2019,10,2,,08:10,,991.3,99,6.7
2019,10,2,,08:20,,991.6,95,6.8
2019,10,2,,08:30,,991.8,91,7.2
2019,10,2,,08:40,,992.2,95,6.8
2019,10,2,,08:50,,992.4,96,6.7
2019,10,2,,09:00,,992.8,95,6.6
2019,10,2,,09:10,,993.1,95,6.5
2019,10,2,,09:20,,993.4,95,6.8
2019,10,2,,09:30,,993.7,92,6.9
2019,10,2,,09:40,,994.1,88,6.7
2019,10,2,,09:50,,994.4,92,6.7
2019,10,2,,10:00,,994.7,91,6.7
2019,10,2,,10:10,,995,92,6.7
2019,10,2,,10:20,,995.3,91,6.9
2019,10,2,,10:30,,995.6,91,7
2019,10,2,,10:40,,995.9,89,7
2019,10,2,,10:50,,996,89,7.3
2019,10,2,,11:00,,996.4,89,7.5
2019,10,2,,11:10,,996.7,79,7.3
2019,10,2,,11:20,,997,81,7.2
2019,10,2,,11:30,,997.2,82,7.3
2019,10,2,,11:40,,997.5,81,7.6
2019,10,2,,11:50,,997.7,77,7.4
2019,10,2,,12:00,,998.1,75,7.5
2019,10,2,,12:10,,998.4,71,7.3
2019,10,2,,12:20,,998.7,72,7.3
2019,10,2,,12:30,,998.9,72,7.4
2019,10,2,,12:40,,999,70,7.3
2019,10,2,,12:50,,999.1,69,7.4
2019,10,2,,13:00,,999.3,69,7.5
2019,10,2,,13:10,,999.5,69,7.5
2019,10,2,,13:20,,999.7,70,7.6
2019,10,2,,13:30,,999.9,68,7.8
2019,10,2,,13:40,,1000,69,7.7
2019,10,2,,13:50,,1000.1,69,8
2019,10,2,,14:00,,1000.4,68,8.1
2019,10,2,,14:10,,1000.5,68,8.1
2019,10,2,,14:20,,1000.7,68,8.1
2019,10,2,,14:30,,1000.9,69,8.1
2019,10,2,,14:40,,1001.1,68,8.3
2019,10,2,,14:50,,1001.3,68,8.4
2019,10,2,,15:00,,1001.6,69,8.3
2019,10,2,,15:10,,1001.9,68,8.3
2019,10,2,,15:20,,1002.2,70,8.1
2019,10,2,,15:30,,1002.4,72,7.9
2019,10,2,,15:40,,1002.7,74,7.6
2019,10,2,,15:50,,1002.7,77,7.1
2019,10,2,,16:00,,1002.8,79,6.9
2019,10,2,,16:10,,1002.9,82,6.6
2019,10,2,,16:20,,1003.2,85,6.4
2019,10,2,,16:30,,1003.5,85,6.2
2019,10,2,,16:40,,1003.7,87,6.1
2019,10,2,,16:50,,1003.9,89,5.9
2019,10,2,,17:00,,1004.1,91,6
2019,10,2,,17:10,,1004.2,94,5.8
2019,10,2,,17:20,,1004.4,97,5.8
2019,10,2,,17:30,,1004.6,93,5.8
2019,10,2,,17:40,,1004.7,91,5.8
2019,10,2,,17:50,,1005.1,89,5.6
2019,10,2,,18:00,,1005.4,88,5.5
2019,10,2,,18:10,,1005.5,88,5.4
2019,10,2,,18:20,,1005.5,88,5.3
2019,10,2,,18:30,,1005.7,87,5.2
2019,10,2,,18:40,,1005.7,89,5.1
2019,10,2,,18:50,,1005.9,89,5
2019,10,2,,19:00,,1006,88,4.9
2019,10,2,,19:10,,1006.2,88,4.9
2019,10,2,,19:20,,1006.3,87,4.8
2019,10,2,,19:30,,1006.5,89,4.5
2019,10,2,,19:40,,1006.5,89,4.2
2019,10,2,,19:50,,1006.6,92,3.8
2019,10,2,,20:00,,1006.7,94,3.6
2019,10,2,,20:10,,1006.7,95,3.4
2019,10,2,,20:20,,1006.9,96,3.2
2019,10,2,,20:30,,1006.8,96,3.1
2019,10,2,,20:40,,1007,96,3
2019,10,2,,20:50,,1007.1,96,2.9
2019,10,2,,21:00,,1007,96,2.9
2019,10,2,,21:10,,1007.2,97,2.8
2019,10,2,,21:20,,1007.3,98,2.6
2019,10,2,,21:30,,1007.4,98,2.6
2019,10,2,,21:40,,1007.6,98,2.8
2019,10,2,,21:50,,1007.6,98,2.7
2019,10,2,,22:00,,1007.8,99,2.6
2019,10,2,,22:10,,1007.9,99,2.5
2019,10,2,,22:20,,1008,100,2.4
2019,10,2,,22:30,,1008.1,100,2.3
2019,10,2,,22:40,,1008.2,100,2.3
2019,10,2,,22:50,,1008.2,100,2.5
2019,10,2,,23:00,,1008.2,100,2.5
2019,10,2,,23:10,,1008.3,100,2.7
2019,10,2,,23:20,,1008.3,98,3.1
2019,10,2,,23:30,,1008.4,97,3.3
2019,10,2,,23:40,,1008.5,96,3.4
2019,10,2,,23:50,,1008.5,96,3.4
2019,10,3,,00:00,,1008.6,97,3.4
2019,10,3,,00:10,,1008.5,98,3.5
2019,10,3,,00:20,,1008.4,97,3.5
2019,10,3,,00:30,,1008.5,96,3.6
2019,10,3,,00:40,,1008.5,94,3.7
2019,10,3,,00:50,,1008.7,95,3.6
2019,10,3,,01:00,,1008.6,94,3.7
2019,10,3,,01:10,,1008.6,95,3.7
2019,10,3,,01:20,,1008.7,95,3.6
2019,10,3,,01:30,,1008.6,95,3.5
2019,10,3,,01:40,,1008.5,94,3.5
2019,10,3,,01:50,,1008.5,91,3.7
2019,10,3,,02:00,,1008.6,89,3.9
2019,10,3,,02:10,,1008.7,89,3.9
2019,10,3,,02:20,,1008.8,90,3.9
2019,10,3,,02:30,,1008.7,90,4.1
2019,10,3,,02:40,,1008.8,91,4.1
2019,10,3,,02:50,,1008.8,92,4.1
2019,10,3,,03:00,,1008.8,93,4.1
2019,10,3,,03:10,,1008.8,93,4.1
2019,10,3,,03:20,,1008.8,93,4.2
2019,10,3,,03:30,,1008.9,93,4.2
2019,10,3,,03:40,,1008.9,92,4.2
2019,10,3,,03:50,,1008.9,92,4.2
2019,10,3,,04:00,,1008.9,91,4.3
2019,10,3,,04:10,,1009,91,4.3
2019,10,3,,04:20,,1009,91,4.3
2019,10,3,,04:30,,1009.1,91,4.3
2019,10,3,,04:40,,1009.1,92,4.3
2019,10,3,,04:50,,1009.2,92,4.3
2019,10,3,,05:00,,1009.4,92,4.2
2019,10,3,,05:10,,1009.4,91,4.2
2019,10,3,,05:20,,1009.5,91,4.2
2019,10,3,,05:30,,1009.7,90,4.2
2019,10,3,,05:40,,1009.6,90,4.2
2019,10,3,,05:50,,1009.7,90,4.1
2019,10,3,,06:00,,1009.8,92,4.1
2019,10,3,,06:10,,1009.9,92,4.1
2019,10,3,,06:20,,1009.9,92,4.1
2019,10,3,,06:30,,1009.9,93,4.2
2019,10,3,,06:40,,1010,93,4.2
2019,10,3,,06:50,,1010,93,4.3
2019,10,3,,07:00,,1010,93,4.4
2019,10,3,,07:10,,1009.9,90,4.5
2019,10,3,,07:20,,1010,90,4.7
2019,10,3,,07:30,,1010,88,4.8
2019,10,3,,07:40,,1010,87,4.9
2019,10,3,,07:50,,1010.1,89,4.9
2019,10,3,,08:00,,1010,87,4.9
2019,10,3,,08:10,,1010,88,4.9
2019,10,3,,08:20,,1009.9,85,5
2019,10,3,,08:30,,1009.9,85,5.2
2019,10,3,,08:40,,1010,84,5.2
2019,10,3,,08:50,,1009.9,83,5.3
2019,10,3,,09:00,,1010,83,5.3
2019,10,3,,09:10,,1009.9,83,5.4
2019,10,3,,09:20,,1010.1,83,5.4
2019,10,3,,09:30,,1010.2,85,5.3
2019,10,3,,09:40,,1010.1,84,5.3
2019,10,3,,09:50,,1010.2,86,5.4
2019,10,3,,10:00,,1010.2,85,5.3
2019,10,3,,10:10,,1010.4,86,5.2
2019,10,3,,10:20,,1010.4,89,5.1
2019,10,3,,10:30,,1010.4,90,5.1
2019,10,3,,10:40,,1010.4,91,5.2
2019,10,3,,10:50,,1010.4,93,5.2
2019,10,3,,11:00,,1010.4,88,5.1
2019,10,3,,11:10,,1010.5,87,5.2
2019,10,3,,11:20,,1010.5,88,5.2
2019,10,3,,11:30,,1010.5,87,5.3
2019,10,3,,11:40,,1010.5,89,5.4
2019,10,3,,11:50,,1010.5,86,5.4
2019,10,3,,12:00,,1010.6,88,5.4
2019,10,3,,12:10,,1010.6,87,5.3
2019,10,3,,12:20,,1010.7,87,5.3
2019,10,3,,12:30,,1010.7,91,5.2
2019,10,3,,12:40,,1010.7,90,5.1
2019,10,3,,12:50,,1010.7,90,5.1
2019,10,3,,13:00,,1010.7,93,4.9
2019,10,3,,13:10,,1010.7,93,4.9
2019,10,3,,13:20,,1010.6,94,4.5
2019,10,3,,13:30,,1010.6,96,4.4
2019,10,3,,13:40,,1010.8,96,4.4
2019,10,3,,13:50,,1010.7,96,4.4
2019,10,3,,14:00,,1010.8,98,4.4
2019,10,3,,14:10,,1010.9,97,4.4
2019,10,3,,14:20,,1010.9,95,4.4
2019,10,3,,14:30,,1010.9,96,4.4
2019,10,3,,14:40,,1011,95,4.3
2019,10,3,,14:50,,1011,96,4.2
2019,10,3,,15:00,,1011.1,97,4.1
2019,10,3,,15:10,,1011.1,95,4
2019,10,3,,15:20,,1011.1,97,3.9
2019,10,3,,15:30,,1011.1,94,3.9
2019,10,3,,15:40,,1011.2,95,3.8
2019,10,3,,15:50,,1011.2,95,3.8
2019,10,3,,16:00,,1011.2,94,3.8
2019,10,3,,16:10,,1011.3,93,3.8
2019,10,3,,16:20,,1011.3,94,3.7
2019,10,3,,16:30,,1011.3,97,3.6
2019,10,3,,16:40,,1011.3,99,3.4
2019,10,3,,16:50,,1011.3,99,3.2
2019,10,3,,17:00,,1011.2,98,3.2
2019,10,3,,17:10,,1011.2,99,3.1
2019,10,3,,17:20,,1011.2,100,3.1
2019,10,3,,17:30,,1011.1,100,2.9
2019,10,3,,17:40,,1011.2,100,2.8
2019,10,3,,17:50,,1011.1,100,2.8
2019,10,3,,18:00,,1011.2,100,2.7
2019,10,3,,18:10,,1011.1,100,2.7
2019,10,3,,18:20,,1011.1,100,2.6
2019,10,3,,18:30,,1011.1,100,2.6
2019,10,3,,18:40,,1011.2,100,2.5
2019,10,3,,18:50,,1011.2,100,2.4
2019,10,3,,19:00,,1011.2,100,2.4
2019,10,3,,19:10,,1011.2,100,2.4
2019,10,3,,19:20,,1011.3,100,2.3
2019,10,3,,19:30,,1011.1,100,2.3
2019,10,3,,19:40,,1011.2,100,2.3
2019,10,3,,19:50,,1011.2,100,2.3
2019,10,3,,20:00,,1011.1,100,2.3
2019,10,3,,20:10,,1011.1,100,2.3
2019,10,3,,20:20,,1011.1,100,2.3
2019,10,3,,20:30,,1011,100,2.3
2019,10,3,,20:40,,1011,100,2.3
2019,10,3,,20:50,,1011,100,2.2
2019,10,3,,21:00,,1011,100,2.2
2019,10,3,,21:10,,1011,100,2.1
2019,10,3,,21:20,,1011,100,2.1
2019,10,3,,21:30,,1011,100,2
2019,10,3,,21:40,,1010.9,100,2
2019,10,3,,21:50,,1010.8,100,1.9
2019,10,3,,22:00,,1010.8,100,1.9
2019,10,3,,22:10,,1010.7,100,1.9
2019,10,3,,22:20,,1010.6,100,2
2019,10,3,,22:30,,1010.7,100,2.1
2019,10,3,,22:40,,1010.6,100,2
2019,10,3,,22:50,,1010.5,100,2
2019,10,3,,23:00,,1010.5,100,2
2019,10,3,,23:10,,1010.4,100,2
2019,10,3,,23:20,,1010.3,100,1.9
2019,10,3,,23:30,,1010.3,100,1.9
2019,10,3,,23:40,,1010.2,100,1.9
2019,10,3,,23:50,,1010.2,100,1.9
2019,10,4,,00:00,,1010.3,100,1.8
2019,10,4,,00:10,,1010.3,100,1.9
2019,10,4,,00:20,,1010.3,99,1.9
2019,10,4,,00:30,,1010.3,100,1.9
2019,10,4,,00:40,,1010.4,99,2
