,date,time,pressure (hPa),humidity (%),temperature (degC)
40528,20191009,10:40,1001.5,78.0,6.5
40529,20191009,10:50,1001.5,77.0,6.3
40530,20191009,11:00,1001.6,77.0,6.7
40531,20191009,11:10,1001.6,77.0,6.6
40532,20191009,11:20,1001.7,78.0,6.6
40533,20191009,11:30,1001.8,78.0,6.7
40534,20191009,11:40,1001.9,76.0,6.6
40535,20191009,11:50,1001.9,77.0,6.7
40536,20191009,12:00,1001.9,78.0,6.7
40537,20191009,12:10,1001.9,78.0,6.6
40538,20191009,12:20,1001.9,80.0,6.6
40539,20191009,12:30,1001.9,79.0,6.6
40540,20191009,12:40,1001.9,80.0,6.6
40541,20191009,12:50,1002.0,80.0,6.6
40542,20191009,13:00,1002.1,79.0,6.6
40543,20191009,13:10,1002.1,79.0,6.6
40544,20191009,13:20,1002.1,80.0,6.6
40545,20191009,13:30,1002.2,80.0,6.6
40546,20191009,13:40,1002.1,82.0,6.6
40547,20191009,13:50,1002.2,83.0,6.5
40548,20191009,14:00,1002.2,84.0,6.5
40549,20191009,14:10,1002.2,83.0,6.5
40550,20191009,14:20,1002.3,83.0,6.5
40551,20191009,14:30,1002.3,85.0,6.4
40552,20191009,14:40,1002.4,86.0,6.4
40553,20191009,14:50,1002.4,88.0,6.2
40554,20191009,15:00,1002.5,89.0,6.1
40555,20191009,15:10,1002.6,90.0,6.0
40556,20191009,15:20,1002.6,89.0,5.9
40557,20191009,15:30,1002.7,89.0,5.9
40558,20191009,15:40,1002.8,91.0,5.7
40559,20191009,15:50,1002.9,91.0,5.6
40560,20191009,16:00,1002.9,92.0,5.5
40561,20191009,16:10,1002.9,93.0,5.4
40562,20191009,16:20,1002.9,92.0,5.4
40563,20191009,16:30,1002.9,92.0,5.4
40564,20191009,16:40,1002.9,94.0,5.2
40565,20191009,16:50,1002.9,93.0,5.2
40566,20191009,17:00,1002.9,93.0,5.2
40567,20191009,17:10,1002.9,94.0,5.1
40568,20191009,17:20,1002.8,94.0,5.0
40569,20191009,17:30,1002.9,93.0,4.9
40570,20191009,17:40,1002.9,93.0,4.8
40571,20191009,17:50,1002.9,93.0,4.7
40572,20191009,18:00,1003.0,94.0,4.6
40573,20191009,18:10,1003.0,92.0,4.6
40574,20191009,18:20,1003.0,93.0,4.5
40575,20191009,18:30,1003.1,93.0,4.4
40576,20191009,18:40,1003.1,94.0,4.4
40577,20191009,18:50,1003.2,95.0,4.3
40578,20191009,19:00,1003.2,95.0,4.3
40579,20191009,19:10,1003.1,96.0,4.2
40580,20191009,19:20,1003.2,97.0,4.2
40581,20191009,19:30,1003.2,96.0,4.2
40582,20191009,19:40,1003.2,98.0,4.1
40583,20191009,19:50,1003.3,100.0,4.1
40584,20191009,20:00,1003.3,100.0,3.9
40585,20191009,20:10,1003.3,100.0,3.9
40586,20191009,20:20,1003.3,100.0,3.8
40587,20191009,20:30,1003.3,100.0,3.7
40588,20191009,20:40,1003.2,100.0,3.7
40589,20191009,20:50,1003.1,100.0,3.6
40590,20191009,21:00,1003.1,100.0,3.6
40591,20191009,21:10,1003.0,100.0,3.5
40592,20191009,21:20,1002.9,100.0,3.5
40593,20191009,21:30,1003.0,100.0,3.5
40594,20191009,21:40,1002.9,100.0,3.5
40595,20191009,21:50,1002.8,100.0,3.5
40596,20191009,22:00,1002.7,100.0,3.5
40597,20191009,22:10,1002.7,100.0,3.4
40598,20191009,22:20,1002.6,100.0,3.4
40599,20191009,22:30,1002.7,100.0,3.4
40600,20191009,22:40,1002.7,100.0,3.4
40601,20191009,22:50,1002.6,100.0,3.4
40602,20191009,23:00,1002.6,100.0,3.4
40603,20191009,23:10,1002.5,100.0,3.4
40604,20191009,23:20,1002.5,100.0,3.4
40605,20191009,23:30,1002.5,100.0,3.3
40606,20191009,23:40,1002.5,100.0,3.3
40607,20191009,23:50,1002.6,100.0,3.3
40608,20191010,00:00,1002.4,100.0,3.4
40609,20191010,00:10,1002.4,100.0,3.3
40610,20191010,00:20,1002.4,100.0,3.4
40611,20191010,00:30,1002.3,100.0,3.4
40612,20191010,00:40,1002.1,100.0,3.5
40613,20191010,00:50,1002.1,100.0,3.5
40614,20191010,01:00,1002.2,100.0,3.5
40615,20191010,01:10,1002.2,100.0,3.5
40616,20191010,01:20,1002.0,100.0,3.5
40617,20191010,01:30,1002.0,100.0,3.5
40618,20191010,01:40,1001.9,100.0,3.5
40619,20191010,01:50,1001.8,100.0,3.5
40620,20191010,02:00,1001.9,100.0,3.4
40621,20191010,02:10,1001.9,100.0,3.5
40622,20191010,02:20,1001.7,100.0,3.6
40623,20191010,02:30,1001.7,100.0,3.5
40624,20191010,02:40,1001.7,100.0,3.5
40625,20191010,02:50,1001.6,100.0,3.6
40626,20191010,03:00,1001.6,100.0,3.6
40627,20191010,03:10,1001.5,100.0,3.6
40628,20191010,03:20,1001.4,100.0,3.6
40629,20191010,03:30,1001.5,100.0,3.6
40630,20191010,03:40,1001.6,100.0,3.6
40631,20191010,03:50,1001.5,100.0,3.7
40632,20191010,04:00,1001.5,100.0,3.6
40633,20191010,04:10,1001.4,100.0,3.5
40634,20191010,04:20,1001.4,100.0,3.5
40635,20191010,04:30,1001.3,100.0,3.5
40636,20191010,04:40,1001.1,100.0,3.6
40637,20191010,04:50,1001.1,100.0,3.7
40638,20191010,05:00,1001.2,100.0,3.7
40639,20191010,05:10,1001.1,100.0,3.8
40640,20191010,05:20,1001.0,100.0,3.7
40641,20191010,05:30,1001.0,100.0,3.8
40642,20191010,05:40,1001.0,100.0,4.0
40643,20191010,05:50,1001.0,100.0,4.0
40644,20191010,06:00,1001.0,100.0,4.0
40645,20191010,06:10,1001.1,100.0,4.1
40646,20191010,06:20,1001.1,100.0,4.3
40647,20191010,06:30,1001.0,100.0,4.4
40648,20191010,06:40,1001.1,100.0,4.6
40649,20191010,06:50,1001.1,100.0,4.8
40650,20191010,07:00,1001.0,100.0,5.0
40651,20191010,07:10,1000.9,100.0,5.1
40652,20191010,07:20,1000.8,100.0,5.2
40653,20191010,07:30,1000.7,100.0,5.5
40654,20191010,07:40,1000.7,100.0,5.7
40655,20191010,07:50,1000.8,100.0,5.7
40656,20191010,08:00,1000.8,100.0,6.0
40657,20191010,08:10,1000.8,100.0,6.6
40658,20191010,08:20,1000.8,100.0,6.9
40659,20191010,08:30,1000.8,100.0,7.1
40660,20191010,08:40,1000.8,100.0,7.4
40661,20191010,08:50,1000.9,100.0,7.5
40662,20191010,09:00,1000.9,100.0,7.5
40663,20191010,09:10,1000.8,100.0,7.7
40664,20191010,09:20,1000.7,100.0,7.8
40665,20191010,09:30,1000.6,99.0,8.1
40666,20191010,09:40,1000.7,98.0,8.2
40667,20191010,09:50,1000.6,98.0,8.3
40668,20191010,10:00,1000.6,98.0,8.4
40669,20191010,10:10,1000.6,97.0,8.3
40670,20191010,10:20,1000.5,96.0,8.5
40671,20191010,10:30,1000.5,96.0,8.7
40672,20191010,10:40,1000.5,96.0,8.8
40673,20191010,10:50,1000.5,96.0,8.8
40674,20191010,11:00,1000.5,96.0,8.8
40675,20191010,11:10,1000.6,96.0,8.9
40676,20191010,11:20,1000.5,95.0,8.9
40677,20191010,11:30,1000.5,95.0,9.1
40678,20191010,11:40,1000.5,93.0,9.2
40679,20191010,11:50,1000.5,94.0,9.1
40680,20191010,12:00,1000.5,93.0,9.1
40681,20191010,12:10,1000.5,95.0,9.1
40682,20191010,12:20,1000.5,93.0,9.2
40683,20191010,12:30,1000.5,92.0,9.2
40684,20191010,12:40,1000.4,92.0,9.2
40685,20191010,12:50,1000.4,92.0,9.3
40686,20191010,13:00,1000.4,92.0,9.3
40687,20191010,13:10,1000.5,92.0,9.2
40688,20191010,13:20,1000.5,92.0,9.2
40689,20191010,13:30,1000.6,92.0,9.2
40690,20191010,13:40,1000.6,92.0,9.2
40691,20191010,13:50,1000.6,92.0,9.2
40692,20191010,14:00,1000.6,93.0,9.2
40693,20191010,14:10,1000.5,94.0,9.2
40694,20191010,14:20,1000.5,94.0,9.2
40695,20191010,14:30,1000.5,94.0,9.1
40696,20191010,14:40,1000.6,95.0,9.1
40697,20191010,14:50,1000.5,94.0,9.1
40698,20191010,15:00,1000.5,95.0,8.9
40699,20191010,15:10,1000.6,97.0,8.7
40700,20191010,15:20,1000.6,97.0,8.6
40701,20191010,15:30,1000.6,98.0,8.3
40702,20191010,15:40,1000.7,100.0,8.1
40703,20191010,15:50,1000.7,100.0,7.9
40704,20191010,16:00,1000.7,100.0,7.7
40705,20191010,16:10,1000.8,100.0,7.4
40706,20191010,16:20,1000.9,100.0,6.9
40707,20191010,16:30,1000.9,100.0,6.9
40708,20191010,16:40,1000.9,100.0,6.6
40709,20191010,16:50,1001.0,100.0,6.3
40710,20191010,17:00,1001.0,100.0,5.1
40711,20191010,17:10,1001.0,100.0,5.2
40712,20191010,17:20,1001.0,100.0,5.7
40713,20191010,17:30,1000.9,100.0,5.7
40714,20191010,17:40,1000.9,100.0,5.7
40715,20191010,17:50,1001.0,100.0,5.4
40716,20191010,18:00,1001.0,100.0,5.3
40717,20191010,18:10,1001.0,100.0,4.9
40718,20191010,18:20,1001.0,100.0,3.4
40719,20191010,18:30,1001.0,100.0,3.9
40720,20191010,18:40,1000.9,100.0,4.5
40721,20191010,18:50,1000.9,100.0,3.9
40722,20191010,19:00,1000.8,100.0,4.3
40723,20191010,19:10,1000.9,100.0,4.8
40724,20191010,19:20,1000.8,100.0,5.1
40725,20191010,19:30,1000.9,100.0,5.2
40726,20191010,19:40,1001.0,100.0,5.1
40727,20191010,19:50,1001.0,100.0,4.9
40728,20191010,20:00,1001.0,100.0,5.1
40729,20191010,20:10,1001.0,100.0,5.2
40730,20191010,20:20,1001.0,100.0,5.4
40731,20191010,20:30,1001.0,100.0,5.3
40732,20191010,20:40,1000.9,100.0,5.3
40733,20191010,20:50,1000.8,100.0,5.6
40734,20191010,21:00,1000.7,100.0,5.9
40735,20191010,21:10,1000.8,100.0,6.0
40736,20191010,21:20,1000.7,100.0,5.9
40737,20191010,21:30,1000.7,100.0,6.0
40738,20191010,21:40,1000.7,100.0,6.3
40739,20191010,21:50,1000.7,100.0,6.4
40740,20191010,22:00,1000.7,100.0,6.3
40741,20191010,22:10,1000.7,100.0,6.3
40742,20191010,22:20,1000.6,100.0,6.6
40743,20191010,22:30,1000.6,100.0,7.2
40744,20191010,22:40,1000.5,100.0,7.3
40745,20191010,22:50,1000.5,100.0,6.5
40746,20191010,23:00,1000.5,100.0,6.5
40747,20191010,23:10,1000.5,100.0,7.6
40748,20191010,23:20,1000.5,100.0,7.6
40749,20191010,23:30,1000.4,100.0,7.9
40750,20191010,23:40,1000.4,100.0,8.1
40751,20191010,23:50,1000.4,100.0,7.9
40752,20191011,00:00,1000.3,100.0,7.9
40753,20191011,00:10,1000.3,100.0,7.8
40754,20191011,00:20,1000.2,100.0,7.7
40755,20191011,00:30,1000.2,100.0,7.9
40756,20191011,00:40,1000.2,100.0,7.9
40757,20191011,00:50,1000.2,100.0,7.9
40758,20191011,01:00,1000.2,100.0,7.9
40759,20191011,01:10,1000.1,100.0,7.9
40760,20191011,01:20,1000.1,100.0,8.0
40761,20191011,01:30,1000.1,100.0,8.1
40762,20191011,01:40,1000.2,100.0,8.1
40763,20191011,01:50,1000.1,100.0,8.2
40764,20191011,02:00,1000.0,100.0,8.3
40765,20191011,02:10,1000.0,100.0,8.4
40766,20191011,02:20,1000.0,100.0,8.3
40767,20191011,02:30,999.9,100.0,8.4
40768,20191011,02:40,999.9,100.0,8.3
40769,20191011,02:50,999.8,100.0,8.1
40770,20191011,03:00,999.8,100.0,8.2
40771,20191011,03:10,999.8,100.0,8.3
40772,20191011,03:20,999.8,100.0,8.4
40773,20191011,03:30,999.8,100.0,8.5
40774,20191011,03:40,999.8,100.0,8.4
40775,20191011,03:50,999.8,100.0,8.5
40776,20191011,04:00,999.8,100.0,8.5
40777,20191011,04:10,999.7,100.0,8.5
40778,20191011,04:20,999.7,100.0,8.3
40779,20191011,04:30,999.7,100.0,8.1
40780,20191011,04:40,999.6,100.0,8.0
40781,20191011,04:50,999.6,100.0,8.1
40782,20191011,05:00,999.5,100.0,7.9
40783,20191011,05:10,999.5,100.0,8.0
40784,20191011,05:20,999.5,100.0,8.2
40785,20191011,05:30,999.5,100.0,8.1
40786,20191011,05:40,999.5,100.0,8.3
40787,20191011,05:50,999.5,100.0,8.3
40788,20191011,06:00,999.5,100.0,8.4
40789,20191011,06:10,999.5,100.0,8.6
40790,20191011,06:20,999.4,100.0,8.7
40791,20191011,06:30,999.4,100.0,8.9
40792,20191011,06:40,999.3,100.0,9.0
40793,20191011,06:50,999.3,100.0,8.9
40794,20191011,07:00,999.3,100.0,9.0
40795,20191011,07:10,999.4,100.0,9.1
40796,20191011,07:20,999.4,100.0,9.3
40797,20191011,07:30,999.5,100.0,9.4
40798,20191011,07:40,999.5,100.0,9.4
40799,20191011,07:50,999.6,100.0,9.5
40800,20191011,08:00,999.6,100.0,9.6
40801,20191011,08:10,999.7,100.0,9.6
40802,20191011,08:20,999.7,100.0,9.7
40803,20191011,08:30,999.7,100.0,9.8
40804,20191011,08:40,999.7,100.0,9.8
40805,20191011,08:50,999.7,100.0,9.9
40806,20191011,09:00,999.8,100.0,10.0
40807,20191011,09:10,999.8,99.0,10.1
40808,20191011,09:20,999.8,97.0,10.3
40809,20191011,09:30,999.8,97.0,10.5
40810,20191011,09:40,999.8,95.0,10.9
40811,20191011,09:50,999.8,93.0,10.9
40812,20191011,10:00,999.8,93.0,10.9
40813,20191011,10:10,999.8,91.0,10.9
40814,20191011,10:20,999.8,91.0,11.1
40815,20191011,10:30,999.7,90.0,10.9
40816,20191011,10:40,999.7,92.0,10.8
40817,20191011,10:50,999.8,97.0,9.7
40818,20191011,11:00,999.6,100.0,9.7
40819,20191011,11:10,999.6,100.0,10.2
40820,20191011,11:20,999.6,100.0,10.6
40821,20191011,11:30,999.6,99.0,10.5
40822,20191011,11:40,999.5,98.0,10.6
40823,20191011,11:50,999.5,97.0,10.7
40824,20191011,12:00,999.4,97.0,10.8
40825,20191011,12:10,999.3,96.0,10.8
40826,20191011,12:20,999.2,98.0,10.6
40827,20191011,12:30,999.1,100.0,10.4
40828,20191011,12:40,999.2,100.0,10.4
40829,20191011,12:50,999.2,94.0,10.5
40830,20191011,13:00,999.2,97.0,10.6
40831,20191011,13:10,999.1,93.0,10.7
40832,20191011,13:20,999.0,92.0,10.5
40833,20191011,13:30,999.0,94.0,10.6
40834,20191011,13:40,998.9,95.0,10.4
40835,20191011,13:50,998.8,97.0,10.3
40836,20191011,14:00,998.8,100.0,10.0
40837,20191011,14:10,998.7,99.0,10.0
40838,20191011,14:20,998.6,100.0,9.8
40839,20191011,14:30,998.6,100.0,9.7
40840,20191011,14:40,998.6,100.0,9.5
40841,20191011,14:50,998.6,100.0,9.3
40842,20191011,15:00,998.6,100.0,9.3
40843,20191011,15:10,998.5,100.0,9.1
40844,20191011,15:20,998.5,100.0,9.0
40845,20191011,15:30,998.4,100.0,8.5
40846,20191011,15:40,998.5,100.0,8.5
40847,20191011,15:50,998.4,100.0,8.6
40848,20191011,16:00,998.3,100.0,8.4
40849,20191011,16:10,998.3,100.0,8.5
40850,20191011,16:20,998.2,100.0,8.6
40851,20191011,16:30,998.1,100.0,8.3
40852,20191011,16:40,998.1,100.0,8.1
40853,20191011,16:50,998.0,100.0,8.3
40854,20191011,17:00,997.9,100.0,8.3
40855,20191011,17:10,997.9,100.0,8.5
40856,20191011,17:20,997.8,100.0,8.5
40857,20191011,17:30,997.7,100.0,8.7
40858,20191011,17:40,997.6,100.0,9.0
40859,20191011,17:50,997.5,100.0,8.9
40860,20191011,18:00,997.4,100.0,9.1
40861,20191011,18:10,997.4,100.0,9.1
40862,20191011,18:20,997.4,100.0,9.0
40863,20191011,18:30,997.3,100.0,9.1
40864,20191011,18:40,997.1,100.0,9.1
40865,20191011,18:50,997.0,100.0,9.1
40866,20191011,19:00,996.9,100.0,8.8
40867,20191011,19:10,996.7,100.0,8.7
40868,20191011,19:20,996.6,100.0,8.8
40869,20191011,19:30,996.4,100.0,9.1
40870,20191011,19:40,996.2,100.0,9.5
40871,20191011,19:50,996.2,100.0,9.6
40872,20191011,20:00,996.1,100.0,9.6
40873,20191011,20:10,996.0,100.0,9.6
40874,20191011,20:20,995.8,100.0,9.6
40875,20191011,20:30,995.8,100.0,9.5
40876,20191011,20:40,995.7,100.0,9.3
40877,20191011,20:50,995.5,100.0,9.0
40878,20191011,21:00,995.4,100.0,9.1
40879,20191011,21:10,995.1,100.0,9.2
40880,20191011,21:20,995.0,100.0,9.3
40881,20191011,21:30,994.8,100.0,9.3
40882,20191011,21:40,994.6,100.0,9.3
40883,20191011,21:50,994.4,100.0,9.4
40884,20191011,22:00,994.2,100.0,9.6
40885,20191011,22:10,994.0,100.0,9.7
40886,20191011,22:20,994.0,100.0,9.6
40887,20191011,22:30,993.8,100.0,9.8
40888,20191011,22:40,993.7,100.0,9.8
40889,20191011,22:50,993.7,100.0,9.9
40890,20191011,23:00,993.4,100.0,9.9
40891,20191011,23:10,993.2,100.0,10.0
40892,20191011,23:20,993.0,100.0,10.1
40893,20191011,23:30,992.9,100.0,10.1
40894,20191011,23:40,992.7,100.0,10.1
40895,20191011,23:50,992.6,100.0,10.3
40896,20191012,00:00,992.4,100.0,10.2
40897,20191012,00:10,992.4,100.0,10.2
40898,20191012,00:20,992.1,100.0,10.1
40899,20191012,00:30,991.7,100.0,10.1
40900,20191012,00:40,991.6,100.0,10.0
40901,20191012,00:50,991.3,100.0,9.8
40902,20191012,01:00,991.0,100.0,9.6
40903,20191012,01:10,991.0,100.0,9.6
40904,20191012,01:20,990.6,100.0,9.4
40905,20191012,01:30,990.1,100.0,9.2
40906,20191012,01:40,990.1,100.0,9.2
40907,20191012,01:50,990.1,100.0,9.1
40908,20191012,02:00,989.7,100.0,9.0
40909,20191012,02:10,989.3,100.0,9.0
40910,20191012,02:20,989.1,100.0,8.9
40911,20191012,02:30,988.9,100.0,8.8
40912,20191012,02:40,988.7,100.0,8.9
40913,20191012,02:50,988.6,100.0,8.9
40914,20191012,03:00,988.3,100.0,8.9
40915,20191012,03:10,988.2,100.0,8.8
40916,20191012,03:20,988.1,100.0,8.7
40917,20191012,03:30,988.0,100.0,8.7
40918,20191012,03:40,987.8,100.0,8.6
40919,20191012,03:50,987.8,100.0,8.6
40920,20191012,04:00,987.4,100.0,8.5
40921,20191012,04:10,987.1,100.0,8.5
40922,20191012,04:20,987.0,100.0,8.4
40923,20191012,04:30,987.0,100.0,8.2
40924,20191012,04:40,986.9,100.0,7.8
40925,20191012,04:50,986.9,100.0,7.4
40926,20191012,05:00,987.2,100.0,7.5
40927,20191012,05:10,987.4,100.0,8.0
40928,20191012,05:20,987.5,100.0,8.1
40929,20191012,05:30,987.2,100.0,8.1
40930,20191012,05:40,987.0,100.0,8.0
40931,20191012,05:50,986.2,100.0,8.1
40932,20191012,06:00,986.5,100.0,8.0
40933,20191012,06:10,986.9,100.0,8.1
40934,20191012,06:20,987.1,100.0,8.4
40935,20191012,06:30,987.3,100.0,8.4
40936,20191012,06:40,987.2,100.0,8.5
40937,20191012,06:50,987.3,100.0,8.8
40938,20191012,07:00,987.2,100.0,8.8
40939,20191012,07:10,987.3,100.0,8.9
40940,20191012,07:20,987.5,100.0,8.9
40941,20191012,07:30,987.5,100.0,9.1
40942,20191012,07:40,987.6,100.0,9.2
40943,20191012,07:50,987.5,100.0,9.1
40944,20191012,08:00,987.4,100.0,9.3
40945,20191012,08:10,987.5,100.0,9.8
40946,20191012,08:20,987.6,100.0,10.1
40947,20191012,08:30,987.7,100.0,10.2
40948,20191012,08:40,987.7,98.0,9.9
40949,20191012,08:50,987.8,98.0,10.2
40950,20191012,09:00,987.9,98.0,10.6
40951,20191012,09:10,988.1,98.0,10.4
40952,20191012,09:20,988.2,98.0,10.1
40953,20191012,09:30,988.3,99.0,10.2
40954,20191012,09:40,988.4,98.0,10.4
40955,20191012,09:50,988.4,95.0,10.2
40956,20191012,10:00,988.5,94.0,10.3
40957,20191012,10:10,988.6,93.0,10.6
40958,20191012,10:20,988.8,93.0,10.4
40959,20191012,10:30,989.0,95.0,10.1
40960,20191012,10:40,989.2,97.0,10.2
40961,20191012,10:50,989.3,96.0,10.2
40962,20191012,11:00,989.4,98.0,10.6
40963,20191012,11:10,989.4,94.0,10.7
40964,20191012,11:20,989.6,94.0,11.0
40965,20191012,11:30,989.8,93.0,10.5
40966,20191012,11:40,990.0,94.0,10.4
40967,20191012,11:50,990.3,94.0,10.2
40968,20191012,12:00,990.5,96.0,10.3
40969,20191012,12:10,990.7,96.0,10.1
40970,20191012,12:20,990.9,96.0,10.5
40971,20191012,12:30,991.1,96.0,10.3
40972,20191012,12:40,991.3,98.0,10.0
40973,20191012,12:50,991.5,100.0,9.8
40974,20191012,13:00,991.7,100.0,9.8
40975,20191012,13:10,991.8,99.0,9.8
40976,20191012,13:20,992.0,100.0,9.7
40977,20191012,13:30,992.3,100.0,9.4
40978,20191012,13:40,992.4,100.0,9.4
40979,20191012,13:50,992.8,100.0,9.3
40980,20191012,14:00,993.0,100.0,9.2
40981,20191012,14:10,993.2,100.0,9.1
40982,20191012,14:20,993.4,100.0,9.1
40983,20191012,14:30,993.6,100.0,9.1
40984,20191012,14:40,993.7,100.0,9.2
40985,20191012,14:50,993.9,100.0,9.0
40986,20191012,15:00,994.1,100.0,8.9
40987,20191012,15:10,994.4,100.0,8.7
40988,20191012,15:20,994.6,100.0,8.7
40989,20191012,15:30,994.8,100.0,8.7
40990,20191012,15:40,994.9,100.0,8.6
40991,20191012,15:50,995.1,100.0,8.6
40992,20191012,16:00,995.3,100.0,8.4
40993,20191012,16:10,995.6,100.0,8.4
40994,20191012,16:20,995.8,100.0,8.4
40995,20191012,16:30,995.9,100.0,8.2
40996,20191012,16:40,995.9,100.0,8.2
40997,20191012,16:50,996.0,100.0,8.2
40998,20191012,17:00,996.1,100.0,8.2
40999,20191012,17:10,996.2,100.0,8.1
41000,20191012,17:20,996.3,100.0,8.1
41001,20191012,17:30,996.4,100.0,8.1
41002,20191012,17:40,996.5,100.0,8.1
41003,20191012,17:50,996.6,100.0,8.1
41004,20191012,18:00,996.6,100.0,8.0
41005,20191012,18:10,996.6,100.0,7.9
41006,20191012,18:20,996.8,100.0,7.9
41007,20191012,18:30,996.9,100.0,8.0
41008,20191012,18:40,997.0,100.0,8.0
41009,20191012,18:50,997.1,100.0,8.0
41010,20191012,19:00,997.1,100.0,8.0
41011,20191012,19:10,997.1,100.0,7.9
41012,20191012,19:20,997.4,100.0,7.9
41013,20191012,19:30,997.3,100.0,8.0
41014,20191012,19:40,997.3,100.0,7.9
41015,20191012,19:50,997.2,100.0,7.8
41016,20191012,20:00,997.3,100.0,7.7
41017,20191012,20:10,997.4,100.0,7.8
41018,20191012,20:20,997.4,100.0,7.8
41019,20191012,20:30,997.5,100.0,7.9
41020,20191012,20:40,997.6,100.0,7.9
41021,20191012,20:50,997.6,100.0,7.9
41022,20191012,21:00,997.6,100.0,7.8
41023,20191012,21:10,997.5,100.0,7.8
41024,20191012,21:20,997.5,100.0,7.8
41025,20191012,21:30,997.5,100.0,7.7
41026,20191012,21:40,997.5,100.0,7.7
41027,20191012,21:50,997.6,100.0,7.9
41028,20191012,22:00,997.6,100.0,7.9
41029,20191012,22:10,997.6,100.0,7.9
41030,20191012,22:20,997.6,100.0,8.0
41031,20191012,22:30,997.6,100.0,7.9
41032,20191012,22:40,997.7,100.0,7.9
41033,20191012,22:50,997.7,100.0,7.9
41034,20191012,23:00,997.7,100.0,7.8
41035,20191012,23:10,997.7,100.0,7.8
41036,20191012,23:20,997.6,100.0,7.8
41037,20191012,23:30,997.7,100.0,7.7
41038,20191012,23:40,997.6,100.0,7.7
41039,20191012,23:50,997.6,100.0,7.6
41040,20191013,00:00,997.6,100.0,7.4
41041,20191013,00:10,997.4,100.0,7.2
41042,20191013,00:20,997.4,100.0,7.1
41043,20191013,00:30,997.4,100.0,6.8
41044,20191013,00:40,997.5,100.0,7.0
41045,20191013,00:50,997.5,100.0,7.0
41046,20191013,01:00,997.5,100.0,6.9
41047,20191013,01:10,997.6,100.0,6.8
41048,20191013,01:20,997.6,100.0,6.8
41049,20191013,01:30,997.6,100.0,7.2
41050,20191013,01:40,997.7,100.0,7.4
41051,20191013,01:50,997.8,100.0,7.1
41052,20191013,02:00,997.8,100.0,7.0
41053,20191013,02:10,997.9,100.0,7.0
41054,20191013,02:20,997.9,100.0,7.0
41055,20191013,02:30,998.0,100.0,7.1
41056,20191013,02:40,997.9,100.0,7.1
41057,20191013,02:50,998.0,100.0,7.1
41058,20191013,03:00,998.0,100.0,7.5
41059,20191013,03:10,998.0,100.0,7.5
41060,20191013,03:20,998.1,100.0,7.6
41061,20191013,03:30,998.2,100.0,7.6
41062,20191013,03:40,998.2,100.0,7.7
41063,20191013,03:50,998.3,100.0,7.8
41064,20191013,04:00,998.3,100.0,8.0
41065,20191013,04:10,998.3,100.0,8.1
41066,20191013,04:20,998.4,100.0,8.1
41067,20191013,04:30,998.4,100.0,8.1
41068,20191013,04:40,998.4,100.0,8.1
41069,20191013,04:50,998.5,100.0,8.1
41070,20191013,05:00,998.8,100.0,8.2
41071,20191013,05:10,998.9,100.0,8.2
41072,20191013,05:20,999.0,100.0,8.4
41073,20191013,05:30,999.1,100.0,8.4
41074,20191013,05:40,999.2,100.0,8.5
41075,20191013,05:50,999.2,100.0,8.6
41076,20191013,06:00,999.2,100.0,8.6
41077,20191013,06:10,999.4,100.0,8.6
41078,20191013,06:20,999.5,100.0,8.7
41079,20191013,06:30,999.6,100.0,9.1
41080,20191013,06:40,999.8,100.0,9.2
41081,20191013,06:50,999.9,100.0,9.1
41082,20191013,07:00,1000.0,100.0,9.3
41083,20191013,07:10,1000.1,100.0,9.4
41084,20191013,07:20,1000.1,100.0,9.5
41085,20191013,07:30,1000.3,100.0,9.7
41086,20191013,07:40,1000.4,100.0,9.8
41087,20191013,07:50,1000.6,100.0,10.2
41088,20191013,08:00,1000.7,100.0,10.2
41089,20191013,08:10,1000.7,98.0,10.7
41090,20191013,08:20,1000.9,97.0,10.4
41091,20191013,08:30,1001.0,96.0,10.5
41092,20191013,08:40,1001.1,91.0,10.6
41093,20191013,08:50,1001.3,88.0,10.9
41094,20191013,09:00,1001.5,90.0,10.8
41095,20191013,09:10,1001.6,90.0,10.6
41096,20191013,09:20,1001.9,91.0,10.6
41097,20191013,09:30,1002.1,91.0,10.7
41098,20191013,09:40,1002.3,91.0,10.8
41099,20191013,09:50,1002.3,90.0,10.8
41100,20191013,10:00,1002.4,91.0,10.6
41101,20191013,10:10,1002.6,91.0,10.7
41102,20191013,10:20,1002.8,86.0,10.6
41103,20191013,10:30,1002.9,86.0,10.7
41104,20191013,10:40,1003.0,82.0,10.4
41105,20191013,10:50,1003.3,83.0,10.3
41106,20191013,11:00,1003.4,80.0,10.9
41107,20191013,11:10,1003.6,77.0,11.3
41108,20191013,11:20,1003.7,74.0,11.7
41109,20191013,11:30,1003.9,68.0,11.3
41110,20191013,11:40,1004.1,71.0,11.4
41111,20191013,11:50,1004.3,72.0,11.0
41112,20191013,12:00,1004.5,69.0,11.1
41113,20191013,12:10,1004.7,67.0,11.1
41114,20191013,12:20,1004.8,66.0,11.1
41115,20191013,12:30,1005.1,63.0,11.3
41116,20191013,12:40,1005.3,64.0,11.1
41117,20191013,12:50,1005.6,70.0,10.0
41118,20191013,13:00,1005.7,71.0,10.0
41119,20191013,13:10,1006.0,70.0,9.7
41120,20191013,13:20,1006.3,70.0,9.7
41121,20191013,13:30,1006.5,66.0,9.9
41122,20191013,13:40,1006.7,67.0,9.9
