Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Suhteellinen kosteus (%),Ilman lämpötila (degC)
2019,12,16,13:00,UTC,999.8,100,2.6
2019,12,16,13:10,UTC,999.9,100,2.5
2019,12,16,13:20,UTC,1000.1,100,2.4
2019,12,16,13:30,UTC,1000.1,100,2.1
2019,12,16,13:40,UTC,1000.2,100,1.8
2019,12,16,13:50,UTC,1000.4,100,2
2019,12,16,14:00,UTC,1000.5,100,2.3
2019,12,16,14:10,UTC,1000.6,100,2.4
2019,12,16,14:20,UTC,1000.7,100,2.5
2019,12,16,14:30,UTC,1000.8,100,2.4
2019,12,16,14:40,UTC,1001,100,2.6
2019,12,16,14:50,UTC,1001.1,100,2.4
2019,12,16,15:00,UTC,1001.1,100,2.6
2019,12,16,15:10,UTC,1001.2,100,2.6
2019,12,16,15:20,UTC,1001.2,100,2.6
2019,12,16,15:30,UTC,1001.2,100,2.7
2019,12,16,15:40,UTC,1001.2,100,2.6
2019,12,16,15:50,UTC,1001.2,100,2.5
2019,12,16,16:00,UTC,1001.2,100,2.5
2019,12,16,16:10,UTC,1001.3,100,2.5
2019,12,16,16:20,UTC,1001.4,100,2.7
2019,12,16,16:30,UTC,1001.6,100,2.6
2019,12,16,16:40,UTC,1001.6,100,2.7
2019,12,16,16:50,UTC,1001.6,100,2.8
2019,12,16,17:00,UTC,1001.6,100,2.8
2019,12,16,17:10,UTC,1001.6,100,2.9
2019,12,16,17:20,UTC,1001.7,99,2.9
2019,12,16,17:30,UTC,1001.9,95,2.9
2019,12,16,17:40,UTC,1001.9,96,2.8
2019,12,16,17:50,UTC,1001.7,99,2.3
2019,12,16,18:00,UTC,1001.7,100,1.9
2019,12,16,18:10,UTC,1001.8,100,1.5
2019,12,16,18:20,UTC,1001.9,100,1.3
2019,12,16,18:30,UTC,1001.8,100,1.7
2019,12,16,18:40,UTC,1001.8,100,1.7
2019,12,16,18:50,UTC,1001.8,100,1.9
2019,12,16,19:00,UTC,1001.7,100,1.9
2019,12,16,19:10,UTC,1001.7,100,1.8
2019,12,16,19:20,UTC,1001.7,100,1.7
2019,12,16,19:30,UTC,1001.7,100,1.8
2019,12,16,19:40,UTC,1001.7,100,1.9
2019,12,16,19:50,UTC,1001.5,100,1.9
2019,12,16,20:00,UTC,1001.4,100,1.9
2019,12,16,20:10,UTC,1001.3,100,1.9
2019,12,16,20:20,UTC,1001.1,100,1.9
2019,12,16,20:30,UTC,1001.1,100,2.2
2019,12,16,20:40,UTC,1001.1,100,2.1
2019,12,16,20:50,UTC,1001,100,2.4
2019,12,16,21:00,UTC,1000.9,100,2.4
2019,12,16,21:10,UTC,1000.7,100,2.6
2019,12,16,21:20,UTC,1000.7,100,3.1
2019,12,16,21:30,UTC,1000.6,100,3.2
2019,12,16,21:40,UTC,1000.5,100,3.3
2019,12,16,21:50,UTC,1000.2,100,3.6
2019,12,16,22:00,UTC,1000.2,100,3.8
2019,12,16,22:10,UTC,1000.1,100,3.9
2019,12,16,22:20,UTC,1000,100,3.9
2019,12,16,22:30,UTC,999.9,100,4
2019,12,16,22:40,UTC,999.8,100,3.9
2019,12,16,22:50,UTC,999.8,100,3.9
2019,12,16,23:00,UTC,999.7,100,3.8
2019,12,16,23:10,UTC,999.6,100,3.6
2019,12,16,23:20,UTC,999.5,100,3.6
2019,12,16,23:30,UTC,999.3,100,3.5
2019,12,16,23:40,UTC,999.1,100,3.5
2019,12,16,23:50,UTC,998.9,100,3.4
2019,12,17,00:00,UTC,998.7,100,3.4
2019,12,17,00:10,UTC,998.6,100,3.3
2019,12,17,00:20,UTC,998.4,100,3.1
2019,12,17,00:30,UTC,998.2,100,3.2
2019,12,17,00:40,UTC,998,100,3.5
2019,12,17,00:50,UTC,998,100,4
2019,12,17,01:00,UTC,997.9,100,4.3
2019,12,17,01:10,UTC,997.9,100,4.5
2019,12,17,01:20,UTC,997.9,100,4.6
2019,12,17,01:30,UTC,997.8,100,4.5
2019,12,17,01:40,UTC,997.8,100,4.4
2019,12,17,01:50,UTC,997.7,100,4.1
2019,12,17,02:00,UTC,997.8,100,4.2
2019,12,17,02:10,UTC,997.8,100,4.4
2019,12,17,02:20,UTC,997.8,100,4.4
2019,12,17,02:30,UTC,997.8,100,4.2
2019,12,17,02:40,UTC,997.8,100,4.3
2019,12,17,02:50,UTC,997.8,100,4.3
2019,12,17,03:00,UTC,997.8,100,4.3
2019,12,17,03:10,UTC,997.8,100,4.2
2019,12,17,03:20,UTC,997.8,100,4.2
2019,12,17,03:30,UTC,997.8,100,4
2019,12,17,03:40,UTC,997.8,100,4
2019,12,17,03:50,UTC,997.7,100,4.1
2019,12,17,04:00,UTC,997.7,100,4.1
2019,12,17,04:10,UTC,997.8,100,4.1
2019,12,17,04:20,UTC,997.9,100,4
2019,12,17,04:30,UTC,998.2,100,3.8
2019,12,17,04:40,UTC,998.2,100,3.7
2019,12,17,04:50,UTC,998.3,100,3.7
2019,12,17,05:00,UTC,998.4,100,3.6
2019,12,17,05:10,UTC,998.5,100,3.5
2019,12,17,05:20,UTC,998.6,100,3.5
2019,12,17,05:30,UTC,998.8,100,3.5
2019,12,17,05:40,UTC,998.8,100,3.5
2019,12,17,05:50,UTC,999,100,3.5
2019,12,17,06:00,UTC,999.2,100,3.5
2019,12,17,06:10,UTC,999.5,99,3.4
2019,12,17,06:20,UTC,999.7,99,3.3
2019,12,17,06:30,UTC,999.9,96,3.4
2019,12,17,06:40,UTC,1000,95,3.3
2019,12,17,06:50,UTC,1000.3,97,3.2
2019,12,17,07:00,UTC,1000.5,98,3.1
2019,12,17,07:10,UTC,1000.8,100,3
2019,12,17,07:20,UTC,1001,99,3.1
2019,12,17,07:30,UTC,1001.2,100,3
2019,12,17,07:40,UTC,1001.4,100,3
2019,12,17,07:50,UTC,1001.6,99,3
2019,12,17,08:00,UTC,1001.8,100,3
2019,12,17,08:10,UTC,1001.8,99,3
2019,12,17,08:20,UTC,1001.9,99,3
2019,12,17,08:30,UTC,1002,98,3
2019,12,17,08:40,UTC,1002.1,99,3
2019,12,17,08:50,UTC,1002.2,99,3
2019,12,17,09:00,UTC,1002.2,99,3
2019,12,17,09:10,UTC,1002.3,98,3
2019,12,17,09:20,UTC,1002.6,95,2.9
2019,12,17,09:30,UTC,1002.6,96,2.9
2019,12,17,09:40,UTC,1002.7,97,2.9
2019,12,17,09:50,UTC,1003,99,2.9
2019,12,17,10:00,UTC,1003,96,2.8
2019,12,17,10:10,UTC,1003,96,2.7
2019,12,17,10:20,UTC,1003,98,2.7
2019,12,17,10:30,UTC,1003.1,99,2.7
2019,12,17,10:40,UTC,1003.2,99,2.7
2019,12,17,10:50,UTC,1003.3,96,3
2019,12,17,11:00,UTC,1003.3,95,3.1
2019,12,17,11:10,UTC,1003.4,95,3.1
2019,12,17,11:20,UTC,1003.5,96,3.1
2019,12,17,11:30,UTC,1003.5,97,3.1
2019,12,17,11:40,UTC,1003.4,97,3
2019,12,17,11:50,UTC,1003.5,97,3.1
2019,12,17,12:00,UTC,1003.7,97,3.2
2019,12,17,12:10,UTC,1003.8,95,3.3
2019,12,17,12:20,UTC,1003.9,95,3.3
2019,12,17,12:30,UTC,1004,94,3.3
2019,12,17,12:40,UTC,1004.2,93,3.3
2019,12,17,12:50,UTC,1004.2,94,3.3
2019,12,17,13:00,UTC,1004.4,93,3.4
2019,12,17,13:10,UTC,1004.5,93,3.4
2019,12,17,13:20,UTC,1004.5,94,3.4
2019,12,17,13:30,UTC,1004.5,94,3.3
2019,12,17,13:40,UTC,1004.6,95,3.3
2019,12,17,13:50,UTC,1004.7,96,3.2
2019,12,17,14:00,UTC,1004.7,96,3.3
2019,12,17,14:10,UTC,1004.7,97,3.2
2019,12,17,14:20,UTC,1004.8,97,3.3
2019,12,17,14:30,UTC,1004.8,97,3.3
2019,12,17,14:40,UTC,1004.9,98,3.3
2019,12,17,14:50,UTC,1004.9,98,3.3
2019,12,17,15:00,UTC,1005,97,3.3
2019,12,17,15:10,UTC,1005,98,3.3
2019,12,17,15:20,UTC,1005,98,3.2
2019,12,17,15:30,UTC,1005.1,99,3.2
2019,12,17,15:40,UTC,1005.1,99,3.3
2019,12,17,15:50,UTC,1005.1,99,3.2
2019,12,17,16:00,UTC,1005.3,99,3.3
2019,12,17,16:10,UTC,1005.3,99,3.3
2019,12,17,16:20,UTC,1005.4,98,3.5
2019,12,17,16:30,UTC,1005.4,99,3.4
2019,12,17,16:40,UTC,1005.3,97,3.5
2019,12,17,16:50,UTC,1005.2,95,3.4
2019,12,17,17:00,UTC,1005.2,95,3.4
2019,12,17,17:10,UTC,1005.2,97,2.8
2019,12,17,17:20,UTC,1005.2,97,2.5
2019,12,17,17:30,UTC,1005,98,2.2
2019,12,17,17:40,UTC,1005.1,100,1.9
2019,12,17,17:50,UTC,1005.2,100,1.9
2019,12,17,18:00,UTC,1005.2,100,1.6
2019,12,17,18:10,UTC,1005.3,100,1.9
2019,12,17,18:20,UTC,1005.3,100,2
2019,12,17,18:30,UTC,1005.3,100,2.1
2019,12,17,18:40,UTC,1005.3,100,2.3
2019,12,17,18:50,UTC,1005.5,100,2.4
2019,12,17,19:00,UTC,1005.5,100,2.5
2019,12,17,19:10,UTC,1005.5,100,2.7
2019,12,17,19:20,UTC,1005.4,100,2.7
2019,12,17,19:30,UTC,1005.5,100,2.9
2019,12,17,19:40,UTC,1005.5,100,3
2019,12,17,19:50,UTC,1005.5,100,3.1
2019,12,17,20:00,UTC,1005.6,100,3
2019,12,17,20:10,UTC,1005.6,100,2.9
2019,12,17,20:20,UTC,1005.6,100,2.8
2019,12,17,20:30,UTC,1005.5,100,3
2019,12,17,20:40,UTC,1005.6,100,3
2019,12,17,20:50,UTC,1005.7,100,2.9
2019,12,17,21:00,UTC,1005.7,100,2.9
2019,12,17,21:10,UTC,1005.6,100,3
2019,12,17,21:20,UTC,1005.5,98,3.3
2019,12,17,21:30,UTC,1005.4,100,2.9
2019,12,17,21:40,UTC,1005.4,100,3.1
2019,12,17,21:50,UTC,1005.1,100,3.3
2019,12,17,22:00,UTC,1005,99,3.5
2019,12,17,22:10,UTC,1005.1,100,2.6
2019,12,17,22:20,UTC,1005.1,100,2.8
2019,12,17,22:30,UTC,1004.9,100,3.5
2019,12,17,22:40,UTC,1004.8,99,3.3
2019,12,17,22:50,UTC,1004.8,100,3.4
2019,12,17,23:00,UTC,1004.7,100,3.5
2019,12,17,23:10,UTC,1004.7,100,3.7
2019,12,17,23:20,UTC,1004.6,100,3.8
2019,12,17,23:30,UTC,1004.5,100,3.8
2019,12,17,23:40,UTC,1004.4,100,3.9
2019,12,17,23:50,UTC,1004.2,100,4
2019,12,18,00:00,UTC,1004,100,4.2
2019,12,18,00:10,UTC,1003.9,100,4.1
2019,12,18,00:20,UTC,1003.9,100,4.1
2019,12,18,00:30,UTC,1003.9,100,4.1
2019,12,18,00:40,UTC,1003.9,100,4.1
2019,12,18,00:50,UTC,1003.8,100,4.1
2019,12,18,01:00,UTC,1003.7,100,4.2
2019,12,18,01:10,UTC,1003.6,100,4.1
2019,12,18,01:20,UTC,1003.5,100,4.1
2019,12,18,01:30,UTC,1003.4,100,4.2
2019,12,18,01:40,UTC,1003.4,100,4.2
2019,12,18,01:50,UTC,1003.3,100,4.2
2019,12,18,02:00,UTC,1003.1,100,4.2
2019,12,18,02:10,UTC,1003,100,4.2
2019,12,18,02:20,UTC,1002.9,100,4.2
2019,12,18,02:30,UTC,1002.7,100,3.9
2019,12,18,02:40,UTC,1002.5,100,4.2
2019,12,18,02:50,UTC,1002.3,100,4.1
2019,12,18,03:00,UTC,1002.1,100,4.1
2019,12,18,03:10,UTC,1001.9,100,3.7
2019,12,18,03:20,UTC,1001.8,100,3.7
2019,12,18,03:30,UTC,1001.6,100,3.7
2019,12,18,03:40,UTC,1001.4,100,3.7
2019,12,18,03:50,UTC,1001.2,100,3.6
2019,12,18,04:00,UTC,1001.2,100,3.6
2019,12,18,04:10,UTC,1001.2,100,3.6
2019,12,18,04:20,UTC,1001.1,100,3.5
2019,12,18,04:30,UTC,1000.9,100,3.4
2019,12,18,04:40,UTC,1000.2,100,3.3
2019,12,18,04:50,UTC,1000.2,100,3.4
2019,12,18,05:00,UTC,1000.1,100,3.3
2019,12,18,05:10,UTC,999.8,100,3.2
2019,12,18,05:20,UTC,999.6,100,3.1
2019,12,18,05:30,UTC,999.2,100,3.1
2019,12,18,05:40,UTC,998.9,100,3.1
2019,12,18,05:50,UTC,998.9,100,3.1
2019,12,18,06:00,UTC,998.7,100,3.1
2019,12,18,06:10,UTC,998.2,100,3.1
2019,12,18,06:20,UTC,997.8,100,3.1
2019,12,18,06:30,UTC,997.5,100,3.2
2019,12,18,06:40,UTC,997.3,100,3.2
2019,12,18,06:50,UTC,996.9,100,3.2
2019,12,18,07:00,UTC,996.8,100,3.1
2019,12,18,07:10,UTC,996.3,100,3
2019,12,18,07:20,UTC,996,100,3.1
2019,12,18,07:30,UTC,995.8,100,3.2
2019,12,18,07:40,UTC,995.5,100,3.3
2019,12,18,07:50,UTC,994.9,100,3.3
2019,12,18,08:00,UTC,994.7,100,3.5
2019,12,18,08:10,UTC,994.3,100,3.8
2019,12,18,08:20,UTC,994,100,3.9
2019,12,18,08:30,UTC,993.5,100,4.1
2019,12,18,08:40,UTC,993.1,100,4.2
2019,12,18,08:50,UTC,992.5,100,4.1
2019,12,18,09:00,UTC,992.1,100,4.2
2019,12,18,09:10,UTC,991.3,100,4.2
2019,12,18,09:20,UTC,990.6,100,4.2
2019,12,18,09:30,UTC,990.5,100,4.3
2019,12,18,09:40,UTC,990.3,100,4.2
2019,12,18,09:50,UTC,990.2,100,4.3
2019,12,18,10:00,UTC,990.3,100,4.4
2019,12,18,10:10,UTC,990.1,100,4.4
2019,12,18,10:20,UTC,989.5,100,4.4
2019,12,18,10:30,UTC,988.9,100,4.4
2019,12,18,10:40,UTC,988.3,100,4.4
2019,12,18,10:50,UTC,987.7,100,4.4
2019,12,18,11:00,UTC,987.3,100,4.5
2019,12,18,11:10,UTC,987.2,100,4.5
2019,12,18,11:20,UTC,986.8,100,4.5
2019,12,18,11:30,UTC,986.3,100,4.7
2019,12,18,11:40,UTC,985.8,100,5.1
2019,12,18,11:50,UTC,985.4,100,5.5
2019,12,18,12:00,UTC,985.1,100,5.7
2019,12,18,12:10,UTC,984.8,100,5.8
2019,12,18,12:20,UTC,984.5,100,5.9
2019,12,18,12:30,UTC,984.2,100,6.2
2019,12,18,12:40,UTC,984,100,6.3
2019,12,18,12:50,UTC,983.6,100,6.6
2019,12,18,13:00,UTC,983.4,100,6.7
2019,12,18,13:10,UTC,983.2,100,6.7
2019,12,18,13:20,UTC,983,100,6.7
2019,12,18,13:30,UTC,982.9,100,6.6
2019,12,18,13:40,UTC,982.8,100,6.6
2019,12,18,13:50,UTC,982.6,100,6.5
2019,12,18,14:00,UTC,982.6,100,6.5
2019,12,18,14:10,UTC,982.6,100,6.3
2019,12,18,14:20,UTC,982.5,100,6.2
2019,12,18,14:30,UTC,982.6,100,6.2
2019,12,18,14:40,UTC,982.6,100,6
2019,12,18,14:50,UTC,982.6,100,5.7
2019,12,18,15:00,UTC,982.8,100,5.6
2019,12,18,15:10,UTC,983,100,4.8
2019,12,18,15:20,UTC,983.2,100,4.9
2019,12,18,15:30,UTC,983.8,100,3.5
2019,12,18,15:40,UTC,984.4,100,2.4
2019,12,18,15:50,UTC,984.9,100,1.9
2019,12,18,16:00,UTC,985.5,100,1.7
2019,12,18,16:10,UTC,985.9,100,1.5
2019,12,18,16:20,UTC,986.6,100,1.5
2019,12,18,16:30,UTC,987,100,1.4
2019,12,18,16:40,UTC,987.7,100,1.4
2019,12,18,16:50,UTC,988.3,100,1.3
2019,12,18,17:00,UTC,988.9,100,1.4
2019,12,18,17:10,UTC,989.4,100,1.5
2019,12,18,17:20,UTC,990,100,1.5
2019,12,18,17:30,UTC,990.6,100,1.5
2019,12,18,17:40,UTC,991.1,100,1.6
2019,12,18,17:50,UTC,991.7,100,1.7
2019,12,18,18:00,UTC,992.2,100,1.7
2019,12,18,18:10,UTC,992.6,100,1.8
2019,12,18,18:20,UTC,993.1,100,1.8
2019,12,18,18:30,UTC,993.6,100,1.9
2019,12,18,18:40,UTC,994.2,100,2
2019,12,18,18:50,UTC,994.6,100,2.1
2019,12,18,19:00,UTC,995.2,100,2.1
2019,12,18,19:10,UTC,995.7,100,2.1
2019,12,18,19:20,UTC,996.1,100,2.1
2019,12,18,19:30,UTC,996.5,100,2
2019,12,18,19:40,UTC,997,100,2
2019,12,18,19:50,UTC,997.4,100,1.9
2019,12,18,20:00,UTC,997.8,100,1.8
2019,12,18,20:10,UTC,998.1,100,1.8
2019,12,18,20:20,UTC,998.3,100,1.9
2019,12,18,20:30,UTC,998.7,100,1.9
2019,12,18,20:40,UTC,998.9,100,1.8
2019,12,18,20:50,UTC,999.3,100,1.6
2019,12,18,21:00,UTC,999.7,100,1.6
2019,12,18,21:10,UTC,1000.1,100,1.7
2019,12,18,21:20,UTC,1000.3,100,1.7
2019,12,18,21:30,UTC,1000.5,100,1.8
2019,12,18,21:40,UTC,1000.8,99,1.9
2019,12,18,21:50,UTC,1001,99,1.9
2019,12,18,22:00,UTC,1001.3,100,1.8
2019,12,18,22:10,UTC,1001.5,100,1.7
2019,12,18,22:20,UTC,1001.7,98,1.9
2019,12,18,22:30,UTC,1002,96,1.8
2019,12,18,22:40,UTC,1002.2,95,1.8
2019,12,18,22:50,UTC,1002.4,95,2
2019,12,18,23:00,UTC,1002.5,95,1.7
2019,12,18,23:10,UTC,1002.8,98,1.6
2019,12,18,23:20,UTC,1003.1,99,1.5
2019,12,18,23:30,UTC,1003.3,97,1.5
2019,12,18,23:40,UTC,1003.6,97,1.5
2019,12,18,23:50,UTC,1003.8,96,1.5
2019,12,19,00:00,UTC,1003.9,97,1.4
2019,12,19,00:10,UTC,1004.1,96,1.5
2019,12,19,00:20,UTC,1004.3,97,1.4
2019,12,19,00:30,UTC,1004.4,96,1.4
2019,12,19,00:40,UTC,1004.8,95,1.4
2019,12,19,00:50,UTC,1004.9,96,1.3
2019,12,19,01:00,UTC,1005.2,95,1.3
2019,12,19,01:10,UTC,1005.3,96,1.3
2019,12,19,01:20,UTC,1005.5,96,1.3
2019,12,19,01:30,UTC,1005.8,96,1.3
2019,12,19,01:40,UTC,1006.1,95,1.4
2019,12,19,01:50,UTC,1006.3,94,1.5
2019,12,19,02:00,UTC,1006.5,93,1.5
2019,12,19,02:10,UTC,1006.8,93,1.5
2019,12,19,02:20,UTC,1007,95,1.4
2019,12,19,02:30,UTC,1007.2,96,1.4
2019,12,19,02:40,UTC,1007.2,94,1.5
2019,12,19,02:50,UTC,1007.5,94,1.5
2019,12,19,03:00,UTC,1007.7,93,1.4
2019,12,19,03:10,UTC,1007.8,93,1.3
2019,12,19,03:20,UTC,1008.2,92,1.3
2019,12,19,03:30,UTC,1008.4,94,1.2
2019,12,19,03:40,UTC,1008.5,93,1.2
2019,12,19,03:50,UTC,1008.7,93,1.2
2019,12,19,04:00,UTC,1008.8,93,1.1
2019,12,19,04:10,UTC,1009,94,0.9
2019,12,19,04:20,UTC,1009.1,95,0.8
2019,12,19,04:30,UTC,1009.2,95,0.7
2019,12,19,04:40,UTC,1009.4,95,0.6
2019,12,19,04:50,UTC,1009.7,95,0.7
2019,12,19,05:00,UTC,1009.9,96,0.7
2019,12,19,05:10,UTC,1010.2,96,0.8
2019,12,19,05:20,UTC,1010.2,95,0.8
2019,12,19,05:30,UTC,1010.3,94,0.9
2019,12,19,05:40,UTC,1010.6,94,1
2019,12,19,05:50,UTC,1010.6,93,1
2019,12,19,06:00,UTC,1010.8,94,1
2019,12,19,06:10,UTC,1011,93,1
2019,12,19,06:20,UTC,1011.1,94,1
2019,12,19,06:30,UTC,1011.4,94,1.1
2019,12,19,06:40,UTC,1011.6,93,1.2
2019,12,19,06:50,UTC,1011.8,94,1.1
2019,12,19,07:00,UTC,1011.9,94,1.1
2019,12,19,07:10,UTC,1012.2,93,1.3
2019,12,19,07:20,UTC,1012.4,94,1.2
2019,12,19,07:30,UTC,1012.6,94,1.2
2019,12,19,07:40,UTC,1012.8,93,1.2
2019,12,19,07:50,UTC,1013.1,94,1.2
2019,12,19,08:00,UTC,1013.4,93,1.3
2019,12,19,08:10,UTC,1013.6,94,1.2
2019,12,19,08:20,UTC,1013.8,93,1.3
2019,12,19,08:30,UTC,1013.9,92,1.4
2019,12,19,08:40,UTC,1014.2,91,1.3
2019,12,19,08:50,UTC,1014.4,93,1.1
2019,12,19,09:00,UTC,1014.8,93,1.2
2019,12,19,09:10,UTC,1014.9,93,1.3
2019,12,19,09:20,UTC,1015.2,94,1.2
2019,12,19,09:30,UTC,1015.4,95,1.2
2019,12,19,09:40,UTC,1015.6,94,1.3
2019,12,19,09:50,UTC,1015.6,94,1.3
2019,12,19,10:00,UTC,1015.8,93,1.4
2019,12,19,10:10,UTC,1015.9,94,1.3
2019,12,19,10:20,UTC,1016,94,1.4
2019,12,19,10:30,UTC,1016,94,1.5
2019,12,19,10:40,UTC,1016.3,94,1.6
2019,12,19,10:50,UTC,1016.4,93,1.6
2019,12,19,11:00,UTC,1016.5,93,1.6
2019,12,19,11:10,UTC,1016.6,93,1.6
2019,12,19,11:20,UTC,1016.7,93,1.6
2019,12,19,11:30,UTC,1016.9,93,1.7
2019,12,19,11:40,UTC,1017,94,1.5
2019,12,19,11:50,UTC,1017.1,94,1.4
2019,12,19,12:00,UTC,1017.2,95,1.4
2019,12,19,12:10,UTC,1017.2,95,1.3
2019,12,19,12:20,UTC,1017.3,96,1.1
2019,12,19,12:30,UTC,1017.3,97,1
2019,12,19,12:40,UTC,1017.1,98,0.8
2019,12,19,12:50,UTC,1017.4,99,0.7
2019,12,19,13:00,UTC,1017.6,100,0.8
2019,12,19,13:10,UTC,1017.6,100,0.5
2019,12,19,13:20,UTC,1017.7,100,0.3
2019,12,19,13:30,UTC,1017.9,100,0.2
2019,12,19,13:40,UTC,1017.9,100,0.1
2019,12,19,13:50,UTC,1018,100,0.2
2019,12,19,14:00,UTC,1018.2,100,0
2019,12,19,14:10,UTC,1018.2,100,-0.4
2019,12,19,14:20,UTC,1018.2,100,-0.2
2019,12,19,14:30,UTC,1018.3,100,-0.1
2019,12,19,14:40,UTC,1018.4,100,-0.3
2019,12,19,14:50,UTC,1018.4,100,-0.2
2019,12,19,15:00,UTC,1018.4,100,-0.1
2019,12,19,15:10,UTC,1018.5,100,-0.4
2019,12,19,15:20,UTC,1018.6,100,-0.2
2019,12,19,15:30,UTC,1018.7,100,-1
2019,12,19,15:40,UTC,1018.7,100,-0.7
2019,12,19,15:50,UTC,1018.7,100,-0.1
2019,12,19,16:00,UTC,1018.8,100,-0.3
2019,12,19,16:10,UTC,1018.7,100,0.1
2019,12,19,16:20,UTC,1018.9,100,-0.1
2019,12,19,16:30,UTC,1018.8,100,0
2019,12,19,16:40,UTC,1018.9,100,-0.3
2019,12,19,16:50,UTC,1018.6,100,-0.6
2019,12,19,17:00,UTC,1018.7,100,-1
2019,12,19,17:10,UTC,1018.7,100,-0.9
2019,12,19,17:20,UTC,1018.6,100,-1.3
2019,12,19,17:30,UTC,1018.6,100,-1.4
2019,12,19,17:40,UTC,1018.7,100,-1.5
2019,12,19,17:50,UTC,1018.8,100,-1.4
2019,12,19,18:00,UTC,1018.8,100,-1.2
2019,12,19,18:10,UTC,1018.9,100,-1.3
2019,12,19,18:20,UTC,1019.1,100,-1.6
2019,12,19,18:30,UTC,1019.2,100,-1.7
2019,12,19,18:40,UTC,1019.2,100,-1.4
2019,12,19,18:50,UTC,1019.2,100,-1.8
2019,12,19,19:00,UTC,1019.1,100,-1.5
2019,12,19,19:10,UTC,1019,100,-1.4
2019,12,19,19:20,UTC,1019.1,100,-1.1
2019,12,19,19:30,UTC,1019.1,100,-1.1
2019,12,19,19:40,UTC,1019,100,-1.2
2019,12,19,19:50,UTC,1019,100,-1.4
2019,12,19,20:00,UTC,1019,100,-1.5
2019,12,19,20:10,UTC,1018.9,100,-1.4
2019,12,19,20:20,UTC,1018.8,100,-1
2019,12,19,20:30,UTC,1018.9,100,-0.9
2019,12,19,20:40,UTC,1018.6,100,-0.9
2019,12,19,20:50,UTC,1018.6,100,-0.8
2019,12,19,21:00,UTC,1018.6,100,-0.9
2019,12,19,21:10,UTC,1018.4,100,-0.9
2019,12,19,21:20,UTC,1018.3,100,-0.9
2019,12,19,21:30,UTC,1018.4,100,-0.8
2019,12,19,21:40,UTC,1018.5,100,-0.3
2019,12,19,21:50,UTC,1018.3,100,-0.1
2019,12,19,22:00,UTC,1018,100,-0.1
2019,12,19,22:10,UTC,1018,100,-0.6
2019,12,19,22:20,UTC,1017.8,100,-0.8
2019,12,19,22:30,UTC,1017.7,100,-0.5
2019,12,19,22:40,UTC,1017.5,100,-0.4
2019,12,19,22:50,UTC,1017.2,100,-0.4
2019,12,19,23:00,UTC,1017,100,-0.5
2019,12,19,23:10,UTC,1017,100,0.6
2019,12,19,23:20,UTC,1016.8,100,1.6
2019,12,19,23:30,UTC,1016.8,100,1.7
2019,12,19,23:40,UTC,1016.8,100,1.7
2019,12,19,23:50,UTC,1016.9,100,1.8
2019,12,20,00:00,UTC,1016.8,100,1.9
2019,12,20,00:10,UTC,1016.6,100,1.9
2019,12,20,00:20,UTC,1016.5,100,2.1
2019,12,20,00:30,UTC,1016.5,100,2.2
2019,12,20,00:40,UTC,1016.4,100,2.2
2019,12,20,00:50,UTC,1016.4,100,2.3
2019,12,20,01:00,UTC,1016.3,100,2.4
2019,12,20,01:10,UTC,1016.4,100,2.4
2019,12,20,01:20,UTC,1016.4,100,2.5
2019,12,20,01:30,UTC,1016.2,100,2.6
2019,12,20,01:40,UTC,1016,100,1.6
2019,12,20,01:50,UTC,1015.7,100,1.6
2019,12,20,02:00,UTC,1015.5,100,2
2019,12,20,02:10,UTC,1015.3,100,2.5
2019,12,20,02:20,UTC,1015.1,100,2.8
2019,12,20,02:30,UTC,1015.1,100,2.7
2019,12,20,02:40,UTC,1015,100,2.9
2019,12,20,02:50,UTC,1014.8,100,2.9
2019,12,20,03:00,UTC,1014.7,100,2.8
2019,12,20,03:10,UTC,1014.6,100,3
2019,12,20,03:20,UTC,1014.5,100,3.1
2019,12,20,03:30,UTC,1014.2,100,3
2019,12,20,03:40,UTC,1014,100,3.1
2019,12,20,03:50,UTC,1013.8,100,3.1
2019,12,20,04:00,UTC,1013.6,100,3.2
2019,12,20,04:10,UTC,1013.6,100,3.1
2019,12,20,04:20,UTC,1013.4,100,3.3
2019,12,20,04:30,UTC,1013.4,100,3.3
2019,12,20,04:40,UTC,1013.3,100,3.2
2019,12,20,04:50,UTC,1013.1,100,3.2
2019,12,20,05:00,UTC,1013.1,100,3.2
2019,12,20,05:10,UTC,1012.9,100,3.2
2019,12,20,05:20,UTC,1012.8,100,3.3
2019,12,20,05:30,UTC,1012.6,100,3.2
2019,12,20,05:40,UTC,1012.4,100,3.4
2019,12,20,05:50,UTC,1012.4,100,3.5
2019,12,20,06:00,UTC,1012.4,100,3.5
2019,12,20,06:10,UTC,1012.1,100,3.5
2019,12,20,06:20,UTC,1012.1,100,3.6
2019,12,20,06:30,UTC,1012,100,3.6
2019,12,20,06:40,UTC,1011.9,99,3.6
2019,12,20,06:50,UTC,1011.8,99,3.7
2019,12,20,07:00,UTC,1011.8,100,3.5
2019,12,20,07:10,UTC,1011.7,100,3.5
2019,12,20,07:20,UTC,1011.7,100,3.5
2019,12,20,07:30,UTC,1011.6,100,3.5
2019,12,20,07:40,UTC,1011.5,100,3.5
2019,12,20,07:50,UTC,1011.4,99,3.5
