date,time,pressure (hPa),humidity (%),temperature (degC)
20191213,17:20,1002.7,96,2.7
20191213,17:30,1002.7,95,2.6
20191213,17:40,1002.7,93,2.7
20191213,17:50,1002.6,92,2.7
20191213,18:00,1002.6,91,2.6
20191213,18:10,1002.6,90,2.7
20191213,18:20,1002.5,90,2.6
20191213,18:30,1002.4,89,2.7
20191213,18:40,1002.3,89,2.6
20191213,18:50,1002.3,88,2.6
20191213,19:00,1002.2,87,2.6
20191213,19:10,1002.1,87,2.6
20191213,19:20,1002.1,88,2.6
20191213,19:30,1002,89,2.6
20191213,19:40,1002,89,2.6
20191213,19:50,1002,89,2.6
20191213,20:00,1002,89,2.7
20191213,20:10,1002,93,2.4
20191213,20:20,1001.9,94,2.4
20191213,20:30,1001.9,94,2.3
20191213,20:40,1001.9,93,2.4
20191213,20:50,1001.9,93,2.3
20191213,21:00,1001.9,91,2.4
20191213,21:10,1001.8,94,2.2
20191213,21:20,1001.7,94,2.2
20191213,21:30,1001.7,93,2.3
20191213,21:40,1001.8,93,2.3
20191213,21:50,1001.7,94,2.2
20191213,22:00,1001.6,93,2.3
20191213,22:10,1001.6,93,2.4
20191213,22:20,1001.5,94,2.2
20191213,22:30,1001.5,97,2
20191213,22:40,1001.4,97,2.1
20191213,22:50,1001.3,94,2.3
20191213,23:00,1001.2,95,2.2
20191213,23:10,1001.1,96,2.1
20191213,23:20,1001,97,2.1
20191213,23:30,1001,95,2.2
20191213,23:40,1000.8,95,2.2
20191213,23:50,1000.9,94,2.2
20191214,00:00,1000.9,94,2.2
20191214,00:10,1000.8,95,2.2
20191214,00:20,1000.7,94,2.3
20191214,00:30,1000.6,94,2.2
20191214,00:40,1000.6,93,2.2
20191214,00:50,1000.6,93,2.2
20191214,01:00,1000.6,94,1.9
20191214,01:10,1000.5,97,1.6
20191214,01:20,1000.5,97,1.7
20191214,01:30,1000.4,100,1.4
20191214,01:40,1000.3,100,1.4
20191214,01:50,1000.2,100,1.3
20191214,02:00,1000.1,100,1.4
20191214,02:10,1000.2,100,1.2
20191214,02:20,1000.2,100,1.1
20191214,02:30,1000.1,100,1
20191214,02:40,1000,100,1.1
20191214,02:50,999.9,100,1.3
20191214,03:00,999.9,100,1.4
20191214,03:10,999.8,100,1.7
20191214,03:20,999.7,99,1.7
20191214,03:30,999.6,97,2
20191214,03:40,999.6,96,2
20191214,03:50,999.6,95,2.1
20191214,04:00,999.5,94,2.2
20191214,04:10,999.5,92,2.2
20191214,04:20,999.4,89,2.3
20191214,04:30,999.4,89,2.3
20191214,04:40,999.3,89,2.3
20191214,04:50,999.2,90,2.3
20191214,05:00,999.2,94,2
20191214,05:10,999.3,97,1.8
20191214,05:20,999.2,98,1.7
20191214,05:30,999.2,100,1.7
20191214,05:40,999.2,100,1.4
20191214,05:50,999.1,100,1.3
20191214,06:00,999.2,100,1.5
20191214,06:10,999.1,100,1.4
20191214,06:20,999.1,100,1.4
20191214,06:30,999,100,1.3
20191214,06:40,999.1,100,1.3
20191214,06:50,999.2,100,1.3
20191214,07:00,999.2,100,1.3
20191214,07:10,999.4,100,1.4
20191214,07:20,999.3,100,1.2
20191214,07:30,999.1,100,1.3
20191214,07:40,999.2,100,1.4
20191214,07:50,999.3,100,1.5
20191214,08:00,999.4,100,1.6
20191214,08:10,999.4,100,1.6
20191214,08:20,999.3,100,1.8
20191214,08:30,999.3,100,1.9
20191214,08:40,999.3,99,1.9
20191214,08:50,999.3,97,2.1
20191214,09:00,999.2,97,2.1
20191214,09:10,999.3,98,2
20191214,09:20,999.2,100,1.9
20191214,09:30,999.2,100,1.9
20191214,09:40,999.2,100,1.9
20191214,09:50,999.2,100,1.9
20191214,10:00,999.3,99,2
20191214,10:10,999.2,99,2.1
20191214,10:20,999.2,97,2.1
20191214,10:30,999.2,98,2
20191214,10:40,999.3,97,2
20191214,10:50,999.3,98,2
20191214,11:00,999.2,98,2
20191214,11:10,999.1,98,1.9
20191214,11:20,999.3,99,1.9
20191214,11:30,999.1,99,1.9
20191214,11:40,999.1,100,1.8
20191214,11:50,999,100,1.8
20191214,12:00,998.8,100,1.8
20191214,12:10,998.7,100,1.9
20191214,12:20,998.7,99,1.8
20191214,12:30,998.6,99,1.8
20191214,12:40,998.7,100,1.8
20191214,12:50,998.6,99,1.8
20191214,13:00,998.6,99,1.9
20191214,13:10,998.7,98,2
20191214,13:20,998.7,95,2.2
20191214,13:30,998.6,96,2.1
20191214,13:40,998.6,97,2.1
20191214,13:50,998.6,97,1.9
20191214,14:00,998.4,100,1.7
20191214,14:10,998.5,99,2.1
20191214,14:20,998.6,96,2
20191214,14:30,998.6,96,2.1
20191214,14:40,998.6,96,2.2
20191214,14:50,998.5,97,2
20191214,15:00,998.5,96,2.2
20191214,15:10,998.5,96,2.3
20191214,15:20,998.5,96,2.2
20191214,15:30,998.6,95,2.3
20191214,15:40,998.5,95,2.3
20191214,15:50,998.2,94,2.3
20191214,16:00,998.3,95,2.3
20191214,16:10,998.4,94,2.2
20191214,16:20,998.3,95,2.2
20191214,16:30,998.3,95,2.1
20191214,16:40,998.3,96,2.1
20191214,16:50,998.4,95,2.2
20191214,17:00,998.3,95,2.2
20191214,17:10,998.3,94,2.3
20191214,17:20,998.3,93,2.3
20191214,17:30,998.3,94,2.3
20191214,17:40,998.3,94,2.3
20191214,17:50,998.2,95,2.4
20191214,18:00,998.3,94,2.4
20191214,18:10,998.2,95,2.4
20191214,18:20,998.2,94,2.5
20191214,18:30,998.2,94,2.6
20191214,18:40,998.2,94,2.5
20191214,18:50,998.1,94,2.5
20191214,19:00,998.2,94,2.5
20191214,19:10,998.1,94,2.5
20191214,19:20,998.1,95,2.5
20191214,19:30,998.1,95,2.5
20191214,19:40,998.1,96,2.4
20191214,19:50,998.2,96,2.4
20191214,20:00,998.2,97,2.3
20191214,20:10,998.1,96,2.4
20191214,20:20,998,97,2.4
20191214,20:30,998.1,96,2.4
20191214,20:40,998,96,2.4
20191214,20:50,998,95,2.4
20191214,21:00,997.9,95,2.4
20191214,21:10,997.9,96,2.3
20191214,21:20,997.9,98,2.2
20191214,21:30,997.8,100,2.1
20191214,21:40,997.8,100,1.8
20191214,21:50,997.7,100,1.6
20191214,22:00,997.7,100,1.4
20191214,22:10,997.6,100,1.4
20191214,22:20,997.6,100,1.4
20191214,22:30,997.6,100,1.3
20191214,22:40,997.6,100,1.1
20191214,22:50,997.5,100,0.9
20191214,23:00,997.5,100,0.8
20191214,23:10,997.4,100,0.7
20191214,23:20,997.3,100,0.8
20191214,23:30,997.3,100,0.8
20191214,23:40,997.2,100,0.8
20191214,23:50,997.2,100,0.8
20191215,00:00,997.1,100,0.9
20191215,00:10,997.1,100,0.9
20191215,00:20,997,100,1
20191215,00:30,996.9,100,0.9
20191215,00:40,997,100,0.5
20191215,00:50,996.9,100,0.4
20191215,01:00,996.8,100,0.3
20191215,01:10,996.7,100,0.3
20191215,01:20,996.7,100,0.3
20191215,01:30,996.6,100,0.2
20191215,01:40,996.5,100,0.2
20191215,01:50,996.4,100,0.2
20191215,02:00,996.4,100,0.2
20191215,02:10,996.4,100,0.3
20191215,02:20,996.5,100,0.4
20191215,02:30,996.5,100,0.4
20191215,02:40,996.4,100,0.2
20191215,02:50,996.5,100,0.1
20191215,03:00,996.4,100,0.1
20191215,03:10,996.3,100,0.1
20191215,03:20,996.3,100,0.1
20191215,03:30,996.2,100,0.1
20191215,03:40,996.2,100,0.2
20191215,03:50,996.2,100,0.3
20191215,04:00,996.2,100,0.4
20191215,04:10,996,100,0.5
20191215,04:20,996,100,0.8
20191215,04:30,996,100,1
20191215,04:40,995.9,100,1.1
20191215,04:50,995.9,100,1.3
20191215,05:00,995.9,100,1.3
20191215,05:10,995.9,100,1.3
20191215,05:20,995.9,100,1.4
20191215,05:30,995.9,100,1.4
20191215,05:40,995.9,100,1.4
20191215,05:50,995.9,100,1.4
20191215,06:00,995.9,100,1.4
20191215,06:10,995.9,100,1.3
20191215,06:20,996,100,1.4
20191215,06:30,996,100,1.4
20191215,06:40,996,100,1.4
20191215,06:50,996.1,100,1.5
20191215,07:00,996.1,100,1.5
20191215,07:10,996,100,1.4
20191215,07:20,996.1,100,1.5
20191215,07:30,996.1,100,1.5
20191215,07:40,996,100,1.6
20191215,07:50,996,100,1.5
20191215,08:00,996,100,1.5
20191215,08:10,996,100,1.4
20191215,08:20,996,100,1.5
20191215,08:30,996,100,1.5
20191215,08:40,995.9,100,1.5
20191215,08:50,996,100,1.5
20191215,09:00,995.9,100,1.5
20191215,09:10,995.9,100,1.6
20191215,09:20,996,100,1.6
20191215,09:30,996,100,1.6
20191215,09:40,996,100,1.6
20191215,09:50,996,100,1.5
20191215,10:00,996,100,1.5
20191215,10:10,995.9,100,1.5
20191215,10:20,995.9,100,1.5
20191215,10:30,995.9,100,1.5
20191215,10:40,995.8,100,1.5
20191215,10:50,995.9,100,1.4
20191215,11:00,995.8,100,1.5
20191215,11:10,995.9,100,1.5
20191215,11:20,995.9,100,1.5
20191215,11:30,995.9,100,1.5
20191215,11:40,995.9,100,1.4
20191215,11:50,995.9,100,1.5
20191215,12:00,995.9,100,1.5
20191215,12:10,995.9,100,1.6
20191215,12:20,995.9,100,1.5
20191215,12:30,995.9,100,1.5
20191215,12:40,995.9,100,1.3
20191215,12:50,996,100,1.4
20191215,13:00,996,100,1.4
20191215,13:10,996,100,1.5
20191215,13:20,996,100,1.6
20191215,13:30,995.9,100,1.8
20191215,13:40,995.8,100,1.8
20191215,13:50,995.8,100,1.9
20191215,14:00,995.8,100,2
20191215,14:10,995.7,100,2.1
20191215,14:20,995.6,100,2.1
20191215,14:30,995.5,100,2.2
20191215,14:40,995.5,100,2.2
20191215,14:50,995.5,100,2.2
20191215,15:00,995.5,100,2.2
20191215,15:10,995.5,100,2.3
20191215,15:20,995.5,100,2.3
20191215,15:30,995.4,100,2.3
20191215,15:40,995.3,100,2.4
20191215,15:50,995.5,100,2.3
20191215,16:00,995.4,100,2.3
20191215,16:10,995.3,100,2.3
20191215,16:20,995.3,100,2.3
20191215,16:30,995.3,100,2.3
20191215,16:40,995.3,100,2.3
20191215,16:50,995.3,100,2.4
20191215,17:00,995.2,100,2.4
20191215,17:10,995.2,100,2.4
20191215,17:20,995.1,100,2.4
20191215,17:30,994.9,100,2.3
20191215,17:40,994.8,100,2.3
20191215,17:50,994.7,100,2.5
20191215,18:00,994.7,100,2.6
20191215,18:10,994.7,100,2.6
20191215,18:20,994.6,100,2.7
20191215,18:30,994.5,100,2.7
20191215,18:40,994.6,100,2.7
20191215,18:50,994.5,100,2.7
20191215,19:00,994.4,100,2.8
20191215,19:10,994.3,100,2.7
20191215,19:20,994.4,100,2.8
20191215,19:30,994.3,100,2.8
20191215,19:40,994.3,100,2.8
20191215,19:50,994.3,100,2.8
20191215,20:00,994.2,100,2.8
20191215,20:10,994.2,100,2.8
20191215,20:20,994.2,100,2.9
20191215,20:30,994.1,100,2.9
20191215,20:40,994,100,2.9
20191215,20:50,994,100,2.9
20191215,21:00,993.9,100,2.9
20191215,21:10,993.9,100,3
20191215,21:20,993.8,100,3
20191215,21:30,993.8,100,3.1
20191215,21:40,993.8,100,3.1
20191215,21:50,993.7,100,3.2
20191215,22:00,993.6,100,3.3
20191215,22:10,993.6,100,3.3
20191215,22:20,993.5,100,3.3
20191215,22:30,993.3,100,3.3
20191215,22:40,993.2,100,3.4
20191215,22:50,993.2,100,3.5
20191215,23:00,993.1,100,3.5
20191215,23:10,993.1,100,3.6
20191215,23:20,993,100,3.7
20191215,23:30,993,100,3.6
20191215,23:40,993,100,3.6
20191215,23:50,993,100,3.7
20191216,00:00,992.9,100,3.7
20191216,00:10,992.8,100,3.7
20191216,00:20,992.8,100,3.7
20191216,00:30,992.8,100,3.8
20191216,00:40,992.7,100,3.6
20191216,00:50,992.7,100,3.6
20191216,01:00,992.7,100,3.6
20191216,01:10,992.6,100,3.5
20191216,01:20,992.6,100,3.6
20191216,01:30,992.5,100,3.6
20191216,01:40,992.6,100,3.6
20191216,01:50,992.6,100,3.6
20191216,02:00,992.6,100,3.5
20191216,02:10,992.5,100,3.5
20191216,02:20,992.5,100,3.4
20191216,02:30,992.5,100,3.2
20191216,02:40,992.4,100,3.1
20191216,02:50,992.5,100,2.9
20191216,03:00,992.4,100,3.1
20191216,03:10,992.4,100,3
20191216,03:20,992.4,100,2.9
20191216,03:30,992.4,100,2.9
20191216,03:40,992.5,100,2.8
20191216,03:50,992.4,100,2.5
20191216,04:00,992.4,100,2.3
20191216,04:10,992.5,100,2.2
20191216,04:20,992.4,100,2.2
20191216,04:30,992.4,100,2.3
20191216,04:40,992.3,100,2.3
20191216,04:50,992.4,100,2.2
20191216,05:00,992.4,100,2.2
20191216,05:10,992.5,100,2.1
20191216,05:20,992.5,100,2.1
20191216,05:30,992.5,100,2.2
20191216,05:40,992.6,100,2.3
20191216,05:50,992.7,100,2.3
20191216,06:00,992.9,100,2.4
20191216,06:10,993,100,2.3
20191216,06:20,993.2,100,2.2
20191216,06:30,993.3,100,1.9
20191216,06:40,993.5,100,2.1
20191216,06:50,993.7,100,2.1
20191216,07:00,993.8,100,2.1
20191216,07:10,993.9,100,2.1
20191216,07:20,994,100,2.1
20191216,07:30,994.1,100,2.1
20191216,07:40,994.3,100,2.1
20191216,07:50,994.5,100,2
20191216,08:00,994.7,100,2.1
20191216,08:10,994.9,100,2
20191216,08:20,995.1,100,2
20191216,08:30,995.3,100,1.9
20191216,08:40,995.5,100,1.9
20191216,08:50,995.7,100,1.8
20191216,09:00,995.8,100,1.9
20191216,09:10,996,100,1.8
20191216,09:20,996,100,1.9
20191216,09:30,996.2,100,1.9
20191216,09:40,996.3,100,2
20191216,09:50,996.5,100,2
20191216,10:00,996.7,100,2
20191216,10:10,996.9,100,2
20191216,10:20,997.1,100,2.1
20191216,10:30,997.3,100,2.2
20191216,10:40,997.5,100,2.2
20191216,10:50,997.6,100,2.2
20191216,11:00,997.7,100,2.3
20191216,11:10,997.9,100,2.3
20191216,11:20,998.1,100,2.4
20191216,11:30,998.2,100,2.4
20191216,11:40,998.4,100,2.4
20191216,11:50,998.6,100,2.5
20191216,12:00,998.6,100,2.5
20191216,12:10,998.8,100,2.5
20191216,12:20,999,100,2.4
20191216,12:30,999.1,100,2.3
20191216,12:40,999.4,100,2.5
20191216,12:50,999.6,100,2.5
20191216,13:00,999.8,100,2.6
20191216,13:10,999.9,100,2.5
20191216,13:20,1000.1,100,2.4
20191216,13:30,1000.1,100,2.1
20191216,13:40,1000.2,100,1.8
20191216,13:50,1000.4,100,2
20191216,14:00,1000.5,100,2.3
20191216,14:10,1000.6,100,2.4
20191216,14:20,1000.7,100,2.5
20191216,14:30,1000.8,100,2.4
20191216,14:40,1001,100,2.6
20191216,14:50,1001.1,100,2.4
20191216,15:00,1001.1,100,2.6
20191216,15:10,1001.2,100,2.6
20191216,15:20,1001.2,100,2.6
20191216,15:30,1001.2,100,2.7
20191216,15:40,1001.2,100,2.6
20191216,15:50,1001.2,100,2.5
20191216,16:00,1001.2,100,2.5
20191216,16:10,1001.3,100,2.5
20191216,16:20,1001.4,100,2.7
20191216,16:30,1001.6,100,2.6
20191216,16:40,1001.6,100,2.7
20191216,16:50,1001.6,100,2.8
20191216,17:00,1001.6,100,2.8
20191216,17:10,1001.6,100,2.9
20191216,17:20,1001.7,99,2.9
20191216,17:30,1001.9,95,2.9
20191216,17:40,1001.9,96,2.8
20191216,17:50,1001.7,99,2.3
20191216,18:00,1001.7,100,1.9
20191216,18:10,1001.8,100,1.5
20191216,18:20,1001.9,100,1.3
20191216,18:30,1001.8,100,1.7
20191216,18:40,1001.8,100,1.7
20191216,18:50,1001.8,100,1.9
20191216,19:00,1001.7,100,1.9
20191216,19:10,1001.7,100,1.8
20191216,19:20,1001.7,100,1.7
20191216,19:30,1001.7,100,1.8
20191216,19:40,1001.7,100,1.9
20191216,19:50,1001.5,100,1.9
20191216,20:00,1001.4,100,1.9
20191216,20:10,1001.3,100,1.9
20191216,20:20,1001.1,100,1.9
20191216,20:30,1001.1,100,2.2
20191216,20:40,1001.1,100,2.1
20191216,20:50,1001,100,2.4
20191216,21:00,1000.9,100,2.4
20191216,21:10,1000.7,100,2.6
20191216,21:20,1000.7,100,3.1
20191216,21:30,1000.6,100,3.2
20191216,21:40,1000.5,100,3.3
20191216,21:50,1000.2,100,3.6
20191216,22:00,1000.2,100,3.8
20191216,22:10,1000.1,100,3.9
20191216,22:20,1000,100,3.9
20191216,22:30,999.9,100,4
20191216,22:40,999.8,100,3.9
20191216,22:50,999.8,100,3.9
20191216,23:00,999.7,100,3.8
20191216,23:10,999.6,100,3.6
20191216,23:20,999.5,100,3.6
20191216,23:30,999.3,100,3.5
20191216,23:40,999.1,100,3.5
20191216,23:50,998.9,100,3.4
20191217,00:00,998.7,100,3.4
20191217,00:10,998.6,100,3.3
20191217,00:20,998.4,100,3.1
20191217,00:30,998.2,100,3.2
20191217,00:40,998,100,3.5
20191217,00:50,998,100,4
20191217,01:00,997.9,100,4.3
20191217,01:10,997.9,100,4.5
20191217,01:20,997.9,100,4.6
20191217,01:30,997.8,100,4.5
20191217,01:40,997.8,100,4.4
20191217,01:50,997.7,100,4.1
20191217,02:00,997.8,100,4.2
20191217,02:10,997.8,100,4.4
20191217,02:20,997.8,100,4.4
20191217,02:30,997.8,100,4.2
20191217,02:40,997.8,100,4.3
20191217,02:50,997.8,100,4.3
20191217,03:00,997.8,100,4.3
20191217,03:10,997.8,100,4.2
20191217,03:20,997.8,100,4.2
20191217,03:30,997.8,100,4
20191217,03:40,997.8,100,4
20191217,03:50,997.7,100,4.1
20191217,04:00,997.7,100,4.1
20191217,04:10,997.8,100,4.1
20191217,04:20,997.9,100,4
20191217,04:30,998.2,100,3.8
20191217,04:40,998.2,100,3.7
20191217,04:50,998.3,100,3.7
20191217,05:00,998.4,100,3.6
20191217,05:10,998.5,100,3.5
20191217,05:20,998.6,100,3.5
20191217,05:30,998.8,100,3.5
20191217,05:40,998.8,100,3.5
20191217,05:50,999,100,3.5
20191217,06:00,999.2,100,3.5
20191217,06:10,999.5,99,3.4
20191217,06:20,999.7,99,3.3
20191217,06:30,999.9,96,3.4
20191217,06:40,1000,95,3.3
20191217,06:50,1000.3,97,3.2
20191217,07:00,1000.5,98,3.1
20191217,07:10,1000.8,100,3
20191217,07:20,1001,99,3.1
20191217,07:30,1001.2,100,3
20191217,07:40,1001.4,100,3
20191217,07:50,1001.6,99,3
20191217,08:00,1001.8,100,3
20191217,08:10,1001.8,99,3
20191217,08:20,1001.9,99,3
20191217,08:30,1002,98,3
20191217,08:40,1002.1,99,3
20191217,08:50,1002.2,99,3
20191217,09:00,1002.2,99,3
20191217,09:10,1002.3,98,3
20191217,09:20,1002.6,95,2.9
20191217,09:30,1002.6,96,2.9
20191217,09:40,1002.7,97,2.9
20191217,09:50,1003,99,2.9
20191217,10:00,1003,96,2.8
20191217,10:10,1003,96,2.7
20191217,10:20,1003,98,2.7
20191217,10:30,1003.1,99,2.7
20191217,10:40,1003.2,99,2.7
20191217,10:50,1003.3,96,3
20191217,11:00,1003.3,95,3.1
20191217,11:10,1003.4,95,3.1
20191217,11:20,1003.5,96,3.1
20191217,11:30,1003.5,97,3.1
20191217,11:40,1003.4,97,3
20191217,11:50,1003.5,97,3.1
20191217,12:00,1003.7,97,3.2
20191217,12:10,1003.8,95,3.3
20191217,12:20,1003.9,95,3.3
20191217,12:30,1004,94,3.3
20191217,12:40,1004.2,93,3.3
20191217,12:50,1004.2,94,3.3
20191217,13:00,1004.4,93,3.4
20191217,13:10,1004.5,93,3.4
20191217,13:20,1004.5,94,3.4
20191217,13:30,1004.5,94,3.3
20191217,13:40,1004.6,95,3.3
20191217,13:50,1004.7,96,3.2
20191217,14:00,1004.7,96,3.3
20191217,14:10,1004.7,97,3.2
20191217,14:20,1004.8,97,3.3
20191217,14:30,1004.8,97,3.3
20191217,14:40,1004.9,98,3.3
20191217,14:50,1004.9,98,3.3
20191217,15:00,1005,97,3.3
20191217,15:10,1005,98,3.3
20191217,15:20,1005,98,3.2
20191217,15:30,1005.1,99,3.2
20191217,15:40,1005.1,99,3.3
20191217,15:50,1005.1,99,3.2
20191217,16:00,1005.3,99,3.3
20191217,16:10,1005.3,99,3.3
20191217,16:20,1005.4,98,3.5
20191217,16:30,1005.4,99,3.4
20191217,16:40,1005.3,97,3.5
20191217,16:50,1005.2,95,3.4
20191217,17:00,1005.2,95,3.4
20191217,17:10,1005.2,97,2.8
20191217,17:20,1005.2,97,2.5
20191217,17:30,1005,98,2.2
20191217,17:40,1005.1,100,1.9
20191217,17:50,1005.2,100,1.9
20191217,18:00,1005.2,100,1.6
20191217,18:10,1005.3,100,1.9
20191217,18:20,1005.3,100,2
20191217,18:30,1005.3,100,2.1
20191217,18:40,1005.3,100,2.3
20191217,18:50,1005.5,100,2.4
20191217,19:00,1005.5,100,2.5
20191217,19:10,1005.5,100,2.7
20191217,19:20,1005.4,100,2.7
20191217,19:30,1005.5,100,2.9
20191217,19:40,1005.5,100,3
20191217,19:50,1005.5,100,3.1
20191217,20:00,1005.6,100,3
20191217,20:10,1005.6,100,2.9
20191217,20:20,1005.6,100,2.8
20191217,20:30,1005.5,100,3
20191217,20:40,1005.6,100,3
20191217,20:50,1005.7,100,2.9
20191217,21:00,1005.7,100,2.9
20191217,21:10,1005.6,100,3
20191217,21:20,1005.5,98,3.3
20191217,21:30,1005.4,100,2.9
20191217,21:40,1005.4,100,3.1
20191217,21:50,1005.1,100,3.3
20191217,22:00,1005,99,3.5
20191217,22:10,1005.1,100,2.6
20191217,22:20,1005.1,100,2.8
20191217,22:30,1004.9,100,3.5
20191217,22:40,1004.8,99,3.3
20191217,22:50,1004.8,100,3.4
20191217,23:00,1004.7,100,3.5
20191217,23:10,1004.7,100,3.7
20191217,23:20,1004.6,100,3.8
20191217,23:30,1004.5,100,3.8
20191217,23:40,1004.4,100,3.9
20191217,23:50,1004.2,100,4
20191218,00:00,1004,100,4.2
20191218,00:10,1003.9,100,4.1
20191218,00:20,1003.9,100,4.1
20191218,00:30,1003.9,100,4.1
20191218,00:40,1003.9,100,4.1
20191218,00:50,1003.8,100,4.1
20191218,01:00,1003.7,100,4.2
20191218,01:10,1003.6,100,4.1
20191218,01:20,1003.5,100,4.1
20191218,01:30,1003.4,100,4.2
20191218,01:40,1003.4,100,4.2
20191218,01:50,1003.3,100,4.2
20191218,02:00,1003.1,100,4.2
20191218,02:10,1003,100,4.2
20191218,02:20,1002.9,100,4.2
20191218,02:30,1002.7,100,3.9
20191218,02:40,1002.5,100,4.2
20191218,02:50,1002.3,100,4.1
20191218,03:00,1002.1,100,4.1
20191218,03:10,1001.9,100,3.7
20191218,03:20,1001.8,100,3.7
20191218,03:30,1001.6,100,3.7
20191218,03:40,1001.4,100,3.7
20191218,03:50,1001.2,100,3.6
20191218,04:00,1001.2,100,3.6
20191218,04:10,1001.2,100,3.6
20191218,04:20,1001.1,100,3.5
20191218,04:30,1000.9,100,3.4
20191218,04:40,1000.2,100,3.3
20191218,04:50,1000.2,100,3.4
20191218,05:00,1000.1,100,3.3
20191218,05:10,999.8,100,3.2
20191218,05:20,999.6,100,3.1
20191218,05:30,999.2,100,3.1
20191218,05:40,998.9,100,3.1
20191218,05:50,998.9,100,3.1
20191218,06:00,998.7,100,3.1
20191218,06:10,998.2,100,3.1
20191218,06:20,997.8,100,3.1
20191218,06:30,997.5,100,3.2
20191218,06:40,997.3,100,3.2
20191218,06:50,996.9,100,3.2
20191218,07:00,996.8,100,3.1
20191218,07:10,996.3,100,3
20191218,07:20,996,100,3.1
20191218,07:30,995.8,100,3.2
20191218,07:40,995.5,100,3.3
20191218,07:50,994.9,100,3.3
20191218,08:00,994.7,100,3.5
20191218,08:10,994.3,100,3.8
20191218,08:20,994,100,3.9
20191218,08:30,993.5,100,4.1
20191218,08:40,993.1,100,4.2
20191218,08:50,992.5,100,4.1
20191218,09:00,992.1,100,4.2
20191218,09:10,991.3,100,4.2
20191218,09:20,990.6,100,4.2
20191218,09:30,990.5,100,4.3
20191218,09:40,990.3,100,4.2
20191218,09:50,990.2,100,4.3
20191218,10:00,990.3,100,4.4
20191218,10:10,990.1,100,4.4
20191218,10:20,989.5,100,4.4
20191218,10:30,988.9,100,4.4
20191218,10:40,988.3,100,4.4
20191218,10:50,987.7,100,4.4
20191218,11:00,987.3,100,4.5
20191218,11:10,987.2,100,4.5
20191218,11:20,986.8,100,4.5
20191218,11:30,986.3,100,4.7
20191218,11:40,985.8,100,5.1
20191218,11:50,985.4,100,5.5
20191218,12:00,985.1,100,5.7
20191218,12:10,984.8,100,5.8
20191218,12:20,984.5,100,5.9
20191218,12:30,984.2,100,6.2
20191218,12:40,984,100,6.3
20191218,12:50,983.6,100,6.6
20191218,13:00,983.4,100,6.7
20191218,13:10,983.2,100,6.7
20191218,13:20,983,100,6.7
20191218,13:30,982.9,100,6.6
20191218,13:40,982.8,100,6.6
20191218,13:50,982.6,100,6.5
20191218,14:00,982.6,100,6.5
20191218,14:10,982.6,100,6.3
20191218,14:20,982.5,100,6.2
20191218,14:30,982.6,100,6.2
20191218,14:40,982.6,100,6
20191218,14:50,982.6,100,5.7
20191218,15:00,982.8,100,5.6
20191218,15:10,983,100,4.8
20191218,15:20,983.2,100,4.9
20191218,15:30,983.8,100,3.5
20191218,15:40,984.4,100,2.4
20191218,15:50,984.9,100,1.9
20191218,16:00,985.5,100,1.7
20191218,16:10,985.9,100,1.5
20191218,16:20,986.6,100,1.5
20191218,16:30,987,100,1.4
20191218,16:40,987.7,100,1.4
20191218,16:50,988.3,100,1.3
20191218,17:00,988.9,100,1.4
20191218,17:10,989.4,100,1.5
20191218,17:20,990,100,1.5
20191218,17:30,990.6,100,1.5
20191218,17:40,991.1,100,1.6
20191218,17:50,991.7,100,1.7
20191218,18:00,992.2,100,1.7
20191218,18:10,992.6,100,1.8
20191218,18:20,993.1,100,1.8
20191218,18:30,993.6,100,1.9
20191218,18:40,994.2,100,2
20191218,18:50,994.6,100,2.1
20191218,19:00,995.2,100,2.1
20191218,19:10,995.7,100,2.1
20191218,19:20,996.1,100,2.1
20191218,19:30,996.5,100,2
20191218,19:40,997,100,2
20191218,19:50,997.4,100,1.9
20191218,20:00,997.8,100,1.8
20191218,20:10,998.1,100,1.8
20191218,20:20,998.3,100,1.9
20191218,20:30,998.7,100,1.9
20191218,20:40,998.9,100,1.8
20191218,20:50,999.3,100,1.6
20191218,21:00,999.7,100,1.6
20191218,21:10,1000.1,100,1.7
20191218,21:20,1000.3,100,1.7
20191218,21:30,1000.5,100,1.8
20191218,21:40,1000.8,99,1.9
20191218,21:50,1001,99,1.9
20191218,22:00,1001.3,100,1.8
20191218,22:10,1001.5,100,1.7
20191218,22:20,1001.7,98,1.9
20191218,22:30,1002,96,1.8
20191218,22:40,1002.2,95,1.8
20191218,22:50,1002.4,95,2
20191218,23:00,1002.5,95,1.7
20191218,23:10,1002.8,98,1.6
20191218,23:20,1003.1,99,1.5
20191218,23:30,1003.3,97,1.5
20191218,23:40,1003.6,97,1.5
20191218,23:50,1003.8,96,1.5
20191219,00:00,1003.9,97,1.4
20191219,00:10,1004.1,96,1.5
20191219,00:20,1004.3,97,1.4
20191219,00:30,1004.4,96,1.4
20191219,00:40,1004.8,95,1.4
20191219,00:50,1004.9,96,1.3
20191219,01:00,1005.2,95,1.3
20191219,01:10,1005.3,96,1.3
20191219,01:20,1005.5,96,1.3
20191219,01:30,1005.8,96,1.3
20191219,01:40,1006.1,95,1.4
20191219,01:50,1006.3,94,1.5
20191219,02:00,1006.5,93,1.5
20191219,02:10,1006.8,93,1.5
20191219,02:20,1007,95,1.4
20191219,02:30,1007.2,96,1.4
